# Chunk-averaged data for fix fp and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_tatom
400000 40 3040.0000000000005
  15 0.3625 72.5445 306.375
  16 0.3875 88.0235 306.663
  17 0.4125 72.07 305.309
  18 0.4375 87.3705 306.187
  19 0.4625 72.5835 302.99
  20 0.4875 88.2525 305.242
  21 0.5125 71.7105 303.709
  22 0.5375 87.7105 303.48
  23 0.5625 72.3395 301.021
  24 0.5875 88.4415 299.201
  25 0.6125 71.406 297.498
  26 0.6375 88.314 298.688
  27 0.6625 71.673 296.753
  28 0.6875 88.575 297.603
  29 0.7125 71.41 297.271
  30 0.7375 88.525 297.046
  31 0.7625 71.3335 296.849
  32 0.7875 88.6575 296.946
  33 0.8125 71.3405 295.6
  34 0.8375 89.1225 293.807
  35 0.8625 70.595 292.744
  36 0.8875 88.542 291.428
  37 0.9125 71.373 288.744
  38 0.9375 90.785 280.376
  39 0.9625 69.1455 280.198
  40 0.9875 0 0
4000000 40 3040
  1 0.0125 0 0
  2 0.0375 87.8325 320.389
  3 0.0625 72.2325 319.684
  4 0.0875 88.1555 317.016
  5 0.1125 71.905 311.61
  6 0.1375 88.0075 312.708
  7 0.1625 72.023 310.643
  8 0.1875 88.1035 310.649
  9 0.2125 71.9995 313.337
  10 0.2375 87.845 313.382
  11 0.2625 72.236 313.368
  12 0.2875 87.759 311.459
  13 0.3125 72.1305 308.351
  14 0.3375 87.6815 308.926
  15 0.3625 72.593 308.136
  16 0.3875 87.207 307.503
  17 0.4125 72.759 305.188
  18 0.4375 87.697 305.463
  19 0.4625 72.312 304.567
  20 0.4875 87.5595 302.262
  21 0.5125 72.261 301.046
  22 0.5375 87.9895 301.242
  23 0.5625 72.097 301.352
  24 0.5875 87.671 301.293
  25 0.6125 72.187 302.186
  26 0.6375 88.0355 298.077
  27 0.6625 72.101 298
  28 0.6875 87.904 297.294
  29 0.7125 72.0425 296.895
  30 0.7375 87.8995 294.739
  31 0.7625 72.055 293.498
  32 0.7875 88.405 294.934
  33 0.8125 71.6305 295.594
  34 0.8375 88.25 291.755
  35 0.8625 71.5725 291.989
  36 0.8875 89.1465 292.6
  37 0.9125 70.7745 290.647
  38 0.9375 89.566 279.985
  39 0.9625 70.3735 280.296
  40 0.9875 0 0
