t_ps E_hot_eV E_cold_eV
1580 -1066.66918655035 1066.72225906343
1590 -1075.32337118699 1075.50890826476
1600 -1083.08206106966 1083.36540308737
1610 -1089.31561107757 1090.00622310318
1620 -1092.37646973264 1094.61398264032
1630 -1101.61154381239 1104.85977872512
1640 -1109.62678121402 1109.46105833647
1650 -1115.61988310024 1116.58446111774
1660 -1122.41116136673 1124.05888537617
1670 -1126.5542550524 1127.11493117897
1680 -1134.68427136547 1133.54568170905
1690 -1140.36244270845 1139.14487868322
1700 -1145.97293327963 1146.82120026787
1710 -1152.97080404388 1150.82214338554
1720 -1158.41751793966 1158.04873584743
1730 -1161.97342306883 1162.42083379484
1740 -1170.62246378711 1168.80614183966
1750 -1177.44539373575 1175.17518746141
1760 -1184.35824740414 1181.99151068538
1770 -1187.21586374103 1188.04427540109
1780 -1193.85000530195 1194.77586486877
1790 -1203.60619015353 1202.89212072583
1800 -1212.29636940305 1213.27142174887
1810 -1217.68000213088 1219.82518290699
1820 -1225.91039196439 1227.2100006981
1830 -1234.50999247311 1236.39715745449
1840 -1242.7911965404 1245.02645734517
1850 -1249.39216661755 1250.00720542403
1860 -1256.59375450649 1254.39733677644
1870 -1262.68714236301 1256.67969488489
1880 -1267.57819087424 1261.99777821088
1890 -1271.64497994555 1271.18587059365
1900 -1281.73008552736 1279.47508842729
1910 -1287.64446120452 1287.55121325452
1920 -1296.15331179331 1296.59577251804
1930 -1300.54604505655 1303.99447770235
1940 -1307.94647123357 1307.32171326441
1950 -1313.95756237596 1313.24606759633
1960 -1320.47647445901 1320.08963428157
1970 -1327.96250668308 1325.86964346759
1980 -1334.96424225963 1331.33851633393
1990 -1341.95016273906 1337.87679950006
2000 -1346.71626211186 1341.81641824742
