t_ps E_hot_eV E_cold_eV
1140 -269.847614295476 270.967981476899
1150 -269.295459654194 275.42672756427
1160 -270.484743170202 275.546749079598
1170 -271.87744963157 279.906301741175
1180 -274.052038637137 280.62246340707
1190 -275.97992011542 282.45491243879
1200 -274.787754099212 286.279037212549
1210 -279.660739089892 288.530263675337
1220 -280.556451205918 291.808489445409
1230 -283.31996116791 295.842671783261
1240 -285.195839459324 296.094853459895
1250 -285.880816392543 297.3013935194
1260 -289.403394993278 298.409335435783
1270 -291.382625301883 300.715752215435
1280 -296.472552491496 302.938732744374
1290 -297.822105299326 305.566258926273
1300 -302.637026944389 310.057113510196
1310 -306.445718363905 312.346796180964
1320 -309.955420777339 311.437121104723
1330 -312.924596782297 310.762671155862
1340 -315.446476147417 314.434143246775
1350 -317.616659646609 318.101978410639
1360 -318.348956390006 319.452222758103
1370 -319.500464634694 320.531224189159
1380 -322.542393438472 322.20427469085
1390 -326.547963493543 325.033765845951
1400 -327.0397764385 325.861606748572
1410 -328.726629088962 327.62036818402
1420 -331.798834319057 327.312204284187
1430 -329.987404229726 333.106535363256
1440 -334.805558351322 337.439663247306
1450 -336.209801365361 338.363687626066
1460 -339.673241667998 341.066611032529
1470 -342.597147118943 343.884047757935
1480 -342.508919846494 346.335632273977
1490 -345.755096519253 351.652402753769
1500 -346.928980862702 353.08725326348
1510 -348.4215526453 355.811207060894
1520 -351.053141546466 357.091912898183
1530 -350.984426397079 359.036448542516
1540 -352.949000924545 362.020213529812
1550 -357.107978009576 365.867910889586
1560 -358.469905656962 365.298058727971
1570 -362.037995607084 368.821880513673
1580 -365.066555151456 371.11072644733
1590 -365.014468979848 374.647223177489
1600 -369.069237427712 374.354303638862
1610 -371.459181828762 377.364662279323
1620 -375.254804890576 378.264919854315
1630 -378.708373752495 380.503572467669
1640 -379.956449964016 385.100777925051
1650 -382.746621252628 388.21369906372
1660 -387.234501372249 391.582109104129
1670 -388.11446478621 395.821398167072
1680 -392.405367446798 396.313329251845
1690 -395.62010442469 398.719157483026
1700 -396.142873672593 400.943639635707
1710 -397.704768378022 404.974847714616
1720 -400.526539442095 404.662539722629
1730 -399.750332076909 408.086541875347
1740 -405.315097839682 408.11816798728
1750 -405.953441527846 411.2903689978
1760 -407.235278189003 415.34113148325
1770 -410.936329111009 418.330162446244
1780 -413.503123831485 418.984233662878
1790 -412.649921970985 422.929815069782
1800 -416.992196812242 425.345322503895
1810 -418.410085132183 426.954754337609
1820 -420.682915849394 428.672108990112
1830 -421.727675969497 432.948505429817
1840 -426.096908193732 433.397081555411
1850 -429.824268747483 434.957096406213
1860 -432.030516366092 440.453322585801
1870 -434.77304202794 443.102466263977
1880 -436.401652267688 443.553226976662
1890 -441.308724131603 446.882644677648
1900 -442.195161093721 447.348781340667
1910 -441.965439583108 447.934913136987
1920 -447.426027496756 450.261896354173
1930 -448.608683328373 454.535035816707
1940 -450.623606998906 455.589416182832
1950 -452.04403557514 457.815148227708
1960 -455.072022039335 458.913308413179
1970 -455.809888669186 458.352321436256
1980 -458.076900223798 462.301462357141
1990 -457.637119595883 460.748149777965
2000 -459.675801685717 464.758997833683
