t_ps E_hot_eV E_cold_eV
1380 -855.640768164757 849.370463061689
1390 -856.295370860507 852.661923300079
1400 -860.681376591168 860.310547692934
1410 -866.144795737337 866.388185420723
1420 -874.953293616495 875.318847539955
1430 -884.424845055034 880.170555586801
1440 -887.217209740124 886.04877098638
1450 -892.706639294392 891.998241931741
1460 -902.478839501411 898.675079436403
1470 -906.555860741008 909.280710786404
1480 -911.340318191803 914.973092595888
1490 -918.389306908811 920.866563864634
1500 -925.977615954822 924.729364075126
1510 -932.764174283058 932.422428030994
1520 -937.347154772076 940.683217438542
1530 -943.960788602317 948.995487425374
1540 -953.097588131689 953.344264681496
1550 -958.805722210176 957.172612595886
1560 -965.062411088062 961.312701573963
1570 -969.987717385764 968.459518674561
1580 -977.433110784472 975.64711323942
1590 -986.539951274939 982.220489602183
1600 -992.26402047183 991.861855645613
1610 -999.628384190042 995.319588581856
1620 -1004.0885917312 1001.61073503659
1630 -1012.91849608105 1010.7572565912
1640 -1019.53713844933 1011.28892843763
1650 -1022.11825066725 1019.72053550145
1660 -1031.30616367282 1027.60917711799
1670 -1034.9540224293 1030.97770496512
1680 -1041.85490533003 1039.17250226044
1690 -1046.51229063815 1044.48011383111
1700 -1048.94031369485 1047.61545806807
1710 -1053.50076555178 1052.31707031294
1720 -1059.42590840293 1060.13831951541
1730 -1064.76302213323 1063.7476817469
1740 -1072.65252204728 1069.8879631773
1750 -1078.35190919683 1076.71704042625
1760 -1086.8239632776 1082.60190650653
1770 -1089.1388245001 1088.5522322442
1780 -1097.91531195416 1097.07837123122
1790 -1102.9754433158 1102.49004774836
1800 -1107.51297967904 1109.16761969763
1810 -1113.95930168117 1110.31843828527
1820 -1118.7839871939 1115.54025762579
1830 -1126.40712844009 1121.39479515671
1840 -1127.15636836891 1126.92222125563
1850 -1132.90182311576 1132.06226149274
1860 -1138.50420285961 1136.74197076365
1870 -1144.25710318508 1140.23749129925
1880 -1152.26145142696 1149.46744984546
1890 -1154.52124050454 1154.20508113247
1900 -1160.45923889787 1160.02440098442
1910 -1168.32051107206 1165.88653461307
1920 -1174.4054282978 1173.76351274404
1930 -1179.14495063314 1180.10579591385
1940 -1185.6320430395 1185.12783912171
1950 -1194.04054161251 1188.82686266603
1960 -1199.96101025257 1195.00902123588
1970 -1204.03196096717 1198.77112374638
1980 -1211.99208077603 1205.08617934126
1990 -1216.95149871347 1212.75573260143
2000 -1219.45929310375 1217.74131635773
