t_ps E_hot_eV E_cold_eV
0 0 0
10 -10.6675713706483 8.99829502223474
20 -17.7331417438513 17.4581467773007
30 -24.3944337622094 26.9308612563407
40 -37.2311233831432 36.9702542439167
50 -47.8455595723998 42.645452219423
60 -58.1209271064812 49.8661867826213
70 -65.69399162338 60.7336721120648
80 -75.7061016724913 71.5648392888311
90 -82.0174496744716 76.4182014708391
100 -96.972629204853 84.3176064960907
110 -105.321757785773 98.8063498618503
120 -116.140971576159 108.966511528267
130 -124.494666908428 117.085450659282
140 -129.140503131175 123.339558138025
150 -137.170919675236 130.034217552539
160 -147.659549836861 141.161925470066
170 -160.42519436687 152.060886557716
180 -171.592270083451 166.746530346957
190 -178.777713667376 174.836054197534
200 -194.770380551596 183.397819516248
210 -197.836584261985 196.152545779426
220 -210.791443443492 210.378766798414
230 -219.413569929 220.392623465302
240 -228.961285708039 227.997908222091
250 -242.293710073568 237.739481376271
260 -251.772868000522 244.718827428127
270 -263.027842878017 256.285742289893
280 -272.422742093876 266.95370587888
290 -284.072114432062 277.74613877036
300 -294.911057312451 287.222622983682
310 -307.956749038537 294.414092193279
320 -311.089475700787 307.109869571683
330 -322.809446411426 315.127310760515
340 -333.206484994585 324.772738318524
350 -341.393024826495 336.517833927893
360 -350.778544245693 342.113766960524
370 -358.525656828415 350.066327007048
380 -365.010729484993 361.800859911165
390 -375.646663868329 374.335920455786
400 -388.060914090755 382.255965063023
410 -396.071772137156 388.254651504646
420 -405.108512929517 402.108408278492
430 -414.991686256125 412.567174844059
440 -420.613475950049 421.157530388309
450 -436.050802078033 431.037960422008
460 -443.665595483007 438.806232195097
470 -453.880003480642 449.78578978174
480 -464.147583392601 458.682391470093
490 -475.056527777482 467.360939578304
500 -480.40262853206 477.917764693622
510 -488.6015440515 488.178766538432
520 -497.059420629313 495.133521446817
530 -506.57006017449 503.776948228666
540 -517.037918943952 511.999404758816
550 -523.783828626934 520.784111084973
560 -536.9649244599 529.067684798236
570 -547.925463883468 543.355832506813
580 -557.626737071843 552.031686743191
590 -562.618891991302 561.273983566484
600 -571.666960818321 569.365715041327
610 -584.22318777691 579.214903531726
620 -593.812028088372 590.777656229163
630 -603.701355112893 604.84113697841
640 -618.386494985136 615.481090602989
650 -630.135720115219 623.155646041556
660 -642.766431316943 637.151055376181
670 -651.431201269014 651.538393721216
680 -659.897046560137 662.282748561939
690 -675.031134249185 670.128687366042
700 -686.13476307608 677.287633246332
710 -694.739802884821 691.320599740398
720 -708.38424390662 699.276980890389
730 -712.31446406831 706.698008833809
740 -723.259761100238 718.688474130035
750 -736.303525130308 732.520860467791
760 -743.657038181552 738.480179819181
770 -753.774817676822 749.805672238234
780 -766.029201603496 756.325520953937
790 -774.636434121482 767.131661998104
800 -784.951251336409 775.883524755513
810 -793.12470058734 788.882736778269
820 -807.466544271559 802.302982655319
830 -816.68105252395 813.169077097621
840 -829.669155742429 823.200567111698
850 -842.382336858236 833.751321216604
860 -850.232824568063 842.343211319103
870 -857.135790129475 851.913896329677
880 -866.172379292216 861.117863190382
890 -873.962626855407 869.594096173243
900 -884.39133628479 883.291898783772
910 -898.292301055952 889.131102902395
920 -903.303704217842 898.834211637692
930 -912.955368970505 904.457329560299
940 -919.48298848436 918.194751026294
950 -933.573511402502 926.065336902742
960 -940.576380372164 934.691089244305
970 -951.057512271258 944.91453507262
980 -960.446794208934 951.860553814955
990 -969.474514805672 964.240501353951
1000 -982.292418568108 975.297427708522
1010 -991.245356712841 985.201631782287
1020 -1003.34061351132 995.784507231956
1030 -1014.40429233113 1005.36452082121
1040 -1022.61501288958 1019.2005978891
1050 -1032.81555249153 1027.29308960321
1060 -1047.62123262855 1038.9666345108
1070 -1056.34789682822 1045.84559059053
1080 -1065.3036358515 1057.95294004679
1090 -1071.08633670792 1066.80610421526
1100 -1081.96760202664 1075.18070480688
1110 -1089.18894346759 1083.3216834585
1120 -1102.96204315063 1092.41225773631
1130 -1111.26423176968 1103.03695679159
1140 -1123.5035634895 1114.26886759898
1150 -1127.48410475009 1127.28012665529
1160 -1137.75687275142 1139.49075584554
1170 -1149.34236810419 1150.35560285882
1180 -1158.96859771136 1160.82904267154
1190 -1166.39824323823 1166.18955777177
1200 -1175.6278827667 1170.80074047555
1210 -1183.65395578395 1179.63816373617
1220 -1191.2698043534 1187.36267236646
1230 -1201.09935027199 1197.15512023965
1240 -1210.59582074117 1206.38235714359
1250 -1222.25352508521 1216.78258257392
1260 -1228.92719980605 1226.47673448099
1270 -1242.16402398195 1239.14158939576
1280 -1248.52626088784 1246.00429871164
1290 -1256.25354660665 1256.13301172891
1300 -1268.73663842579 1267.98776046723
1310 -1281.40400633938 1276.65608226163
1320 -1289.61925691348 1289.34616273756
1330 -1299.27813132817 1302.04983317293
1340 -1313.60958512719 1314.34829665692
1350 -1326.17936161442 1325.18527157295
1360 -1338.58389288129 1334.45214419882
1370 -1349.75137772427 1346.59063990444
1380 -1359.99940161182 1359.92826096701
1390 -1372.28418832668 1367.14747662992
1400 -1384.33190639016 1379.75195369583
1410 -1396.15337358819 1390.81860970136
1420 -1401.72512175877 1400.56681684409
1430 -1410.12699745772 1409.28395259277
1440 -1421.06212743612 1417.69018436877
1450 -1429.11650728658 1425.82685186371
1460 -1439.95120760652 1438.3390466564
1470 -1450.65403137908 1446.3364324628
1480 -1460.08977627059 1459.0048725303
1490 -1475.42369495633 1471.40709965181
1500 -1487.61706504371 1484.30742095864
1510 -1494.14554267211 1493.55598366593
1520 -1503.78810386401 1500.37412113886
1530 -1514.48071121467 1510.1765958742
1540 -1526.694476122 1520.05143417524
1550 -1537.82950084485 1532.92700695075
1560 -1546.47544825305 1541.67379364179
1570 -1557.37361839017 1556.50198457949
1580 -1569.59259903985 1566.16876992216
1590 -1579.95257004102 1574.57033402976
1600 -1591.15622443746 1584.8114214794
1610 -1602.02487965948 1592.31854938855
1620 -1609.64551670319 1602.63937657284
1630 -1620.30539719822 1617.02449018881
1640 -1627.88660521781 1628.47121587334
1650 -1639.1273564739 1642.23666683225
1660 -1650.13359572324 1649.60807188957
1670 -1664.36411851621 1656.39633180703
1680 -1671.9895832366 1665.12901473943
1690 -1679.1447801135 1674.04574095073
1700 -1686.50114733211 1685.41310295876
1710 -1698.46185910112 1696.945190435
1720 -1709.90777857425 1704.10844782193
1730 -1719.67018936073 1715.56041608155
1740 -1731.4785516719 1728.18280044863
1750 -1741.93603895993 1735.09386802209
1760 -1754.42131483158 1749.8929284125
1770 -1764.08676698701 1759.50664644451
1780 -1774.74229625452 1771.67229017819
1790 -1783.34254542596 1777.82913195087
1800 -1792.20760924931 1782.72667599891
1810 -1804.44441339065 1795.57450801295
1820 -1811.1700708557 1808.09304817796
1830 -1821.34420307861 1816.28669390056
1840 -1832.97455353744 1827.36579876813
1850 -1840.4367362155 1835.91704054753
1860 -1847.64884311891 1843.42101523583
1870 -1853.99485611021 1848.88321425924
1880 -1862.96005657098 1859.86809106965
1890 -1876.7323550439 1867.605071475
1900 -1886.31437537259 1877.44157828042
1910 -1891.55667333257 1889.57988406862
1920 -1902.2782834784 1896.81364848582
1930 -1911.89455074644 1903.31891288797
1940 -1924.26320539443 1914.34537356761
1950 -1930.21016394659 1927.86317660337
1960 -1941.90980673852 1935.84157237394
1970 -1950.67248738034 1949.0435741805
1980 -1962.61349597261 1958.72484080902
1990 -1967.24103151314 1974.59562404171
2000 -1984.37455978646 1983.9798937616
