t_ps E_hot_eV E_cold_eV
1120 -806.205661173767 808.590601938192
1130 -813.903606098811 815.837275015848
1140 -821.304638816297 825.211394111276
1150 -827.330903017456 835.304105971597
1160 -835.571143092338 840.988436612027
1170 -844.202710837026 849.172493320364
1180 -853.128482551731 858.12619312803
1190 -861.790999372123 863.341929163656
1200 -869.459639141218 874.039755736256
1210 -878.655427222697 879.937792334902
1220 -884.475437211022 885.018294860822
1230 -888.252014769065 891.691479984957
1240 -895.493593240374 897.167712599652
1250 -901.23946820057 904.195401751761
1260 -910.453276806171 913.125959763298
1270 -918.100965848739 922.092700581511
1280 -924.885877485795 929.165347992136
1290 -932.697061742125 937.429537737329
1300 -944.107941246523 945.78176409347
1310 -954.380104823201 953.636176972006
1320 -961.076021652929 962.037679167802
1330 -969.97506747436 969.082009562426
1340 -976.813909658773 976.216192106953
1350 -984.552671746441 983.496890353411
1360 -993.096406836101 993.526856933241
1370 -996.688386483714 998.975837387566
1380 -1003.51882888726 1007.24407301004
1390 -1013.36049604423 1016.30309798726
1400 -1022.21347801096 1022.63762095681
1410 -1030.43944529546 1032.39208085595
1420 -1037.93997504373 1039.94550802917
1430 -1047.13802245417 1048.57824872256
1440 -1055.16043413335 1056.36583517307
1450 -1062.3218106072 1065.3070019336
1460 -1070.72853919452 1073.01053866846
1470 -1076.41246242206 1080.70149230025
1480 -1085.6918113236 1089.78947182619
1490 -1095.03147824129 1093.66513260291
1500 -1100.23377905442 1102.8006278738
1510 -1106.49019032709 1107.4982883388
1520 -1113.39713109257 1115.81318949859
1530 -1119.96920014544 1122.92685702377
1540 -1125.10392468735 1128.0126028903
1550 -1134.61688793484 1134.85780495349
1560 -1142.24184773851 1142.13876611451
1570 -1148.80905910737 1148.975660971
1580 -1154.17864910642 1157.70477706543
1590 -1160.2103717027 1163.73496805037
1600 -1171.73912779882 1172.57285388236
1610 -1179.34533169085 1179.85931219796
1620 -1183.35690565463 1189.62548282092
1630 -1194.60868652076 1194.14883755605
1640 -1205.92565064751 1203.82343907355
1650 -1210.15683833158 1213.50077715758
1660 -1215.15326800514 1221.7374368905
1670 -1226.54351749455 1230.59615900899
1680 -1236.38151660958 1237.65255353861
1690 -1243.31135697006 1242.97618431046
1700 -1248.79435240604 1251.12404649858
1710 -1255.91657377015 1257.50491548361
1720 -1262.21027154395 1264.67441095087
1730 -1265.3820572882 1270.12899587072
1740 -1275.14670781677 1278.7073634033
1750 -1280.12714895408 1281.87902764312
1760 -1285.09640106375 1289.66918128411
1770 -1295.73260694162 1295.62862360171
1780 -1304.55234323688 1305.54611532983
1790 -1308.49764451175 1313.5190750281
1800 -1317.62116380012 1320.02597869588
1810 -1320.51956862109 1325.26495560351
1820 -1331.23290255837 1335.56461124159
1830 -1337.90142218638 1338.31226790664
1840 -1342.7520449012 1346.06564532171
1850 -1347.40684138222 1352.61897140691
1860 -1356.35087624756 1359.55957354826
1870 -1362.41161924835 1363.99061557478
1880 -1368.34769081329 1368.58297500776
1890 -1372.94342068555 1375.77911440236
1900 -1381.77642610817 1384.22587012137
1910 -1391.83605354721 1392.59178039983
1920 -1398.48629124563 1398.61341221169
1930 -1399.99179058518 1402.52200620896
1940 -1408.79784716754 1408.23964478328
1950 -1418.2944559919 1418.65469582816
1960 -1426.28953685803 1430.11065563244
1970 -1435.29792077646 1435.59087904672
1980 -1446.9770860984 1444.73707717777
1990 -1451.48867840754 1452.23377145179
2000 -1461.10218741271 1461.92587650071
