t_ps E_hot_eV E_cold_eV
0 0 0
10 -4.58249417760226 7.31476681780134
20 -7.80075878674257 12.0945928106363
30 -13.7129184379828 14.2066995887143
40 -19.0992373466918 17.7788330933694
50 -23.962838360098 22.6049046510503
60 -26.5230038774298 26.2734752840821
70 -30.6793481841625 30.1446915564122
80 -35.1873011110808 34.935849511951
90 -39.9440271463922 36.4724810810637
100 -43.3637011464725 41.0085607936106
110 -45.1804185120594 46.9562177302753
120 -48.680006558431 48.6213322789551
130 -55.1185801294511 53.8807235101513
140 -63.8498642749641 59.0942177367269
150 -67.2278888130405 64.8143156571683
160 -69.9172898900736 68.8002673002633
170 -76.3566099838842 68.7181338972178
180 -81.3240252459014 77.4421976506141
190 -82.4514772907237 81.7677177962532
200 -87.4035179981811 86.2753876924971
210 -89.3353646177665 89.6643635465841
220 -91.4980216519769 92.266112452131
230 -97.0837284113439 96.6797407808908
240 -100.370629202753 99.9982309121064
250 -103.497693497756 103.834557725516
260 -108.089163780894 106.329577119416
270 -112.491866865754 108.779328911539
280 -116.830927884197 113.35237804169
290 -117.065134892179 117.282607512218
300 -118.657535135362 122.3999710326
310 -121.389159067846 124.531080988047
320 -124.748411703798 127.985639791124
330 -128.32329301917 129.771331541605
340 -134.294596774959 132.792858097961
350 -137.335367851172 139.595665211798
360 -143.243153186151 140.580073909897
370 -142.305726377548 145.269611458327
380 -146.179514522972 150.685460789859
390 -150.435729545094 155.299387243595
400 -157.670779639321 158.411680222109
410 -159.92576497633 161.411972308554
420 -161.824339555443 165.934633754633
430 -168.839633487409 169.546087127012
440 -171.631264517511 172.486177904848
450 -176.665971946376 175.288967752804
460 -181.893671952772 180.901987766279
470 -183.63596262839 185.293053076564
480 -187.160605793497 189.396676493291
490 -190.302761592629 192.838059426851
500 -194.088462187647 198.581917792663
510 -203.822389625581 204.528638096538
520 -209.137162064213 207.162850369835
530 -211.749958616077 209.126496497241
540 -216.641657018044 215.266704562199
550 -220.379337953803 221.655587009732
560 -221.670264427167 222.519899595345
570 -227.029543614918 227.465451777732
580 -231.798768193929 233.092764145129
590 -236.2599925507 236.278849822772
600 -236.471494265294 235.923777977891
610 -241.146206135146 242.413382913806
620 -247.043847075058 245.647644584664
630 -251.209454948539 249.288703242018
640 -250.189586493795 254.208093145462
650 -254.719058195676 258.122403140743
660 -262.481678553006 263.210022881643
670 -268.342211180404 268.469677199589
680 -272.945876283606 271.626119284604
690 -277.187625545736 275.38426523861
700 -279.958615314857 279.913372015439
710 -284.070502785941 284.283046067464
720 -286.899825996265 287.837830665289
730 -287.477687030208 292.079485475027
740 -292.705580295397 295.439930145825
750 -297.158432135085 298.880339731655
760 -295.65908316945 300.494055189199
770 -302.863891764277 306.20137269997
780 -307.655764245414 309.877567831409
790 -312.389002632746 313.4847586233
800 -316.095258109822 318.629122063641
810 -321.865228457118 325.175139531716
820 -323.264000201955 328.381492648062
830 -330.051433677427 334.471800966733
840 -333.766542866663 336.018730156829
850 -338.171706303496 340.793276511003
860 -339.634277113264 343.813198518315
870 -345.114558506142 348.848247244654
880 -348.029335538406 351.824775909275
890 -352.454975325647 355.901960603889
900 -355.811477200499 359.552205733284
910 -359.373081972725 362.198722920066
920 -361.498967630446 365.521171852047
930 -366.125839643891 366.614009951207
940 -368.27693027212 369.762569261906
950 -371.789318194828 375.39205584741
960 -376.334765350661 375.595790134319
970 -379.774304916332 381.400444874035
980 -384.908439981717 384.400538609833
990 -388.798741807325 389.404984871455
1000 -393.695558393524 391.960234358978
1010 -398.479854908446 396.140883755543
1020 -398.386242256824 399.233668400296
1030 -401.089600761246 402.741526447421
1040 -405.955815661612 405.643440209795
1050 -411.186546276279 410.493879084281
1060 -415.398824512186 412.848776488611
1070 -420.145358743809 416.171928597937
1080 -422.806783609801 419.970742604925
1090 -425.568485587338 425.042322811733
1100 -427.511277765862 428.300328702396
1110 -429.623774794776 432.692984121643
1120 -433.800567088269 436.90783373082
1130 -436.669477516911 440.550605186137
