t_ps E_hot_eV E_cold_eV
0 0 0
10 -1.76143865598994 1.51309134980922
20 -6.56021126054529 6.04436039417218
30 -8.83536277796085 10.9345618076226
40 -13.1042983490185 10.3900950679869
50 -17.7875902466849 15.0617988734412
60 -22.6170728935256 19.4032257292102
70 -25.0813005736758 22.7040848143839
80 -31.8685836048492 26.1996099852955
90 -35.0908288064396 30.7345185608763
100 -35.1292263226077 33.5506358995208
110 -39.5189638235502 38.4662643920643
120 -43.6384401490087 42.460031339139
130 -46.7767950591517 47.0417866484416
140 -52.9135808791322 50.511483038775
150 -57.5316955387057 55.2001147654762
160 -60.5477325531998 59.4128025671431
170 -63.3851830265017 61.0346713581432
180 -66.6110112649943 64.1227792616633
190 -68.7641778505904 67.4468083300388
200 -73.844535936403 72.0245647270028
210 -77.9293340562557 75.0408607243911
220 -82.0051006267627 76.5741186341248
230 -81.9617136131478 80.7283060901333
240 -83.1359842354293 84.1612749755917
250 -89.0363137591089 86.6452369514572
260 -92.0762865629799 90.6653492220522
270 -96.8851201953955 93.5286668281196
280 -99.8957634866854 98.5081061956404
290 -103.577806372965 100.756243699968
300 -106.579763026081 103.179480115437
310 -109.957044532333 108.01945927235
320 -112.60016327918 108.670129615643
330 -116.241399475119 110.338214187059
340 -116.863703173339 114.568927696636
350 -122.151293328321 118.874870074916
360 -126.214733725331 123.219370589863
370 -129.757751474365 127.507350217382
380 -132.955275289066 130.620470124852
390 -137.114410577406 136.076963366869
400 -140.03792598905 137.774942579882
410 -143.313201380698 141.176422155888
420 -145.749964232759 143.494530795562
430 -148.140195085261 147.110677026683
440 -148.097917181415 148.914110626847
450 -153.044560902893 153.401234935795
460 -158.600369747847 158.078260746132
470 -162.069394748916 160.74470567989
480 -165.066536130993 163.58598120125
490 -166.453378371899 165.676861238503
500 -169.500569454553 166.036669569145
510 -172.850399844595 170.325366059549
520 -178.08331557712 175.69632175084
530 -182.751816304515 176.781088671715
540 -184.314510541033 182.66336536302
550 -187.474730938876 183.624760919129
560 -190.44360976668 184.73537996286
570 -192.256736814608 186.084637405651
580 -193.741419756842 189.565347247139
590 -197.041027527993 193.180354983732
600 -197.955632626663 196.919973441274
610 -201.217248069879 200.790314443997
620 -202.391783360518 204.129479118459
630 -205.885573164371 206.416609693504
640 -209.020311667928 210.173751006675
650 -211.707343711187 209.92243092799
660 -213.69497109791 211.348073619095
670 -217.263906613031 215.127271086055
680 -221.625791985345 221.465247979797
690 -225.746990723836 225.744265211737
700 -230.880299890917 228.129498243944
710 -234.024730490946 232.987435765023
720 -241.248390176204 237.611508445884
730 -243.366522817348 241.616966797844
740 -246.149839899876 244.271837605257
750 -248.893879472962 246.523760068049
760 -253.432894260963 247.614941188883
770 -257.104930650315 252.661655103995
780 -258.651102799365 257.381442668184
790 -262.657534986712 258.841106059452
800 -264.124844187301 261.337758653338
810 -264.86208672795 263.427223850502
820 -266.022824422502 265.043166515269
830 -268.742968113857 267.248591892196
840 -272.045982447913 271.017727677979
850 -276.269190785069 275.50318929574
860 -279.51001473049 279.044048792937
870 -284.605974772876 281.098789548966
880 -288.078926307104 286.157961878408
890 -291.709922084187 288.60833275131
900 -294.361392799354 291.948528615032
910 -296.786678995542 296.729199917375
920 -300.999062108932 299.43712579182
930 -302.606390315781 302.04250497726
940 -305.867576775928 304.862832877104
950 -308.805272671464 309.147954164548
960 -314.069110366341 312.884438895298
970 -317.753383099019 316.87350077697
980 -320.482920879909 320.231930111861
990 -324.53338339209 323.169912790865
1000 -327.706568815546 324.999055663661
1010 -330.960053389441 328.857835278434
1020 -333.006187529182 332.249479017442
1030 -336.890056004059 336.212763911013
1040 -340.665870214098 340.405372179154
1050 -345.226412076075 344.685495473244
1060 -348.33023427298 348.355952076164
1070 -351.007465490873 350.769275649935
1080 -351.907592788215 354.260476691896
1090 -357.048373974115 357.293083608029
1100 -361.304935983766 361.74717732573
1110 -362.874618595817 362.831061046481
1120 -366.910395128203 367.111435853125
1130 -368.332846442838 370.312261971184
1140 -372.219279138912 372.583536523923
1150 -374.330400021866 376.35012367313
1160 -379.121532686753 379.224547626285
1170 -383.174717050331 383.435752934617
1180 -389.046160059526 385.829367570754
1190 -393.327552773181 392.037986455563
1200 -396.20085033037 397.091136070599
1210 -399.840493872252 399.166921555354
1220 -404.349588981214 403.032132132715
1230 -407.141304715572 408.074718168606
1240 -411.376774236009 410.200675275518
1250 -416.45214026262 413.312599118825
1260 -419.407990841349 416.798815457645
1270 -424.495101802231 422.426786314894
1280 -427.309540237824 425.756209479587
1290 -431.053915712204 430.70548802529
