t_ps E_hot_eV E_cold_eV
0 0 0
10 -12.2839635088878 8.96317616418878
20 -22.1060479923396 19.4139735315602
30 -32.9993902291408 29.2725427870886
40 -42.5950181150403 42.4366296693168
50 -51.113233804193 47.2856674399411
60 -63.4232174628365 60.2395020212638
70 -71.9449206899699 69.4432727117947
80 -84.8885584631091 82.0134857475487
90 -93.2266384097863 92.7815455705464
100 -102.795364869764 101.618066163247
110 -112.880372833633 112.664533247678
120 -121.799888980779 119.624177200858
130 -133.763702086127 133.441634986178
140 -146.865137320287 143.141663812265
150 -154.011888386536 154.201909772119
160 -164.652802652889 161.825373201244
170 -172.3295469456 173.010178542616
180 -187.622162637411 184.291397651375
190 -203.269356617047 198.560189305259
200 -215.434615122994 212.163728618647
210 -227.517123390848 225.042183277001
220 -239.449789500758 237.271573649564
230 -248.307563634194 246.475596917486
240 -255.454574885116 253.802514580058
250 -268.086519834128 264.617956276609
260 -277.964166585154 273.677397142385
270 -285.056050427161 285.138554576494
280 -300.63427626648 296.567866500074
290 -307.657030118762 304.785431512652
300 -319.98189932635 314.783096654492
310 -334.261446652409 328.68427752045
320 -343.849346460518 338.122313700709
330 -356.13918835448 354.341779006197
340 -373.760080349709 367.71538229249
350 -379.816972875055 376.129074690843
360 -391.57340837407 389.037572046943
370 -402.036131128056 398.176694698198
380 -411.203053089344 406.961443318005
390 -425.150121341798 419.497124508028
400 -436.759487768826 430.711604944174
410 -442.629376155431 439.808622597514
420 -453.249773211962 450.465093515593
430 -460.134127646181 460.457333072194
440 -474.448201758756 472.525552952909
450 -484.516792469167 479.283536085679
460 -494.595258244765 490.472636777466
470 -505.766912611844 504.701697872348
480 -515.011724846153 514.042206820259
490 -526.889430194728 526.031411264227
500 -542.517160008557 541.857726089452
510 -556.552805357426 552.483723750719
520 -568.058466139369 565.691890124879
530 -575.721362993925 575.154874689473
540 -586.351022357543 582.34071082491
550 -597.450428523224 594.866501890408
560 -613.210202127345 609.910078281941
570 -621.063031654895 618.71981492866
580 -628.17369224404 626.320304439949
590 -643.336798613532 642.571369224172
600 -653.721269858269 653.683843879449
610 -662.840469919239 661.258632864476
620 -675.807656293385 671.791571231055
630 -685.32038297162 686.22850038005
640 -701.809920320421 700.281897930268
650 -710.419360419086 708.80892157459
660 -721.496747477287 717.267076311088
670 -725.256704318181 725.406373588544
680 -736.803784185728 736.34726763767
690 -748.341590912943 746.996572657301
700 -762.815306941514 761.922226091652
710 -778.584236849897 774.977150733236
720 -789.130030133758 784.756944687213
730 -794.789864316003 792.389723578257
740 -804.622237568338 800.206154096782
750 -816.45038816359 813.673907761447
760 -823.997063226253 823.496767725848
770 -841.370843081978 838.973441891346
780 -854.626470965803 850.780716736884
790 -865.600007291257 859.940446514274
800 -872.260757637129 869.333847658379
810 -883.794003108985 881.381111550537
820 -893.346358401604 893.27818257804
830 -906.74016576934 907.261041634995
840 -922.836238245259 914.634585640362
850 -928.929161252543 928.599087596455
860 -939.808214940339 939.081051838082
870 -950.548362152746 948.444392954972
880 -961.966416170152 961.887161708502
890 -972.384563645813 971.815286981067
900 -984.575855864871 981.36146085387
910 -1001.08087394783 996.235247878042
920 -1014.20913627362 1011.01203866669
930 -1022.87142109677 1021.95000187672
940 -1037.90872924009 1035.95967905956
950 -1042.15910474116 1042.8352742003
960 -1053.89449038098 1054.59822049905
970 -1070.27297805516 1064.71445051064
980 -1080.3345433626 1079.71522854496
990 -1095.31049665419 1090.70448759111
1000 -1101.69398679507 1097.72810787978
1010 -1114.40614898949 1110.35601758376
1020 -1120.6690999118 1116.76751397882
1030 -1131.85563185718 1129.92402053467
1040 -1142.72864306977 1138.55580640752
1050 -1153.18449854909 1149.05574273729
1060 -1167.25534582862 1163.11751039206
1070 -1178.57285133939 1176.23451965225
1080 -1190.19878423488 1189.66446204278
1090 -1201.36550593406 1198.99399705612
1100 -1212.58241181916 1209.98701313662
1110 -1225.76068579592 1223.26009509845
1120 -1234.64165306056 1234.0544922653
1130 -1247.32251304547 1246.43979829927
1140 -1258.83473863265 1256.34527634889
1150 -1276.77736805726 1271.30322163144
1160 -1286.88498666988 1284.84898513296
1170 -1299.66553956309 1295.72185427091
1180 -1308.51488308138 1308.5526193437
1190 -1320.88695241172 1320.01985687856
1200 -1337.52508362294 1334.21524530056
1210 -1346.12630231381 1343.76985932406
1220 -1359.69628635501 1359.41514277572
1230 -1369.25252525535 1367.7138002161
1240 -1379.51843513566 1376.41740678576
1250 -1392.7309197189 1386.78938203513
1260 -1400.09370924635 1399.34447741367
1270 -1407.68628993475 1408.2327795041
1280 -1415.11373014584 1413.41357095069
1290 -1429.32323500733 1425.99485768397
1300 -1440.56900513528 1437.66862176956
1310 -1451.71726684564 1449.72815207581
1320 -1464.15320978999 1464.54267862539
1330 -1477.55580129707 1474.25650179232
1340 -1482.74352955767 1483.06510539074
1350 -1494.49559926671 1492.16156817083
1360 -1505.23471758514 1502.20476169683
1370 -1513.27184755887 1514.68156542793
1380 -1524.0789380515 1524.41075902616
1390 -1536.06985669125 1534.03426569717
1400 -1547.30004486869 1544.04671585824
1410 -1558.02822688654 1557.53106287989
1420 -1568.0149934006 1567.22458701041
1430 -1583.01013088141 1580.66762130361
1440 -1592.40605930325 1590.1685882852
1450 -1606.1458039463 1603.6412418264
1460 -1615.19588077112 1613.51481951846
1470 -1627.82241543052 1627.53285998923
1480 -1638.34221772601 1637.80876880554
1490 -1652.17628245886 1650.67152060651
1500 -1663.80802857628 1662.282666374
1510 -1676.22311927844 1673.32009100475
1520 -1684.76982537159 1683.47012849517
1530 -1699.48217933455 1694.70473882612
1540 -1711.20187184356 1706.99611093399
1550 -1721.28818253523 1718.85910832574
1560 -1732.26741498235 1729.10610049569
1570 -1740.98417062847 1738.8966714762
1580 -1753.69310787915 1749.16847152483
1590 -1766.14325219417 1762.10135860149
1600 -1774.54597784719 1771.33345960651
1610 -1790.61746299505 1785.58851424347
1620 -1799.98131212237 1795.07374003226
1630 -1809.39151433229 1805.32033869202
1640 -1823.36284754528 1817.33597112754
1650 -1834.80338834348 1833.30260810388
1660 -1845.56665422105 1842.49751754831
1670 -1856.24971549527 1854.24002607728
1680 -1868.65680561209 1864.79898047035
1690 -1881.42039642846 1876.64051112934
1700 -1886.4936655348 1883.43932126976
1710 -1898.70795619046 1894.76839238858
1720 -1910.06281735139 1907.42581184029
1730 -1924.66928767714 1921.31694183496
1740 -1938.1742871493 1935.75720143607
1750 -1947.34517010313 1946.19672238889
1760 -1963.9507567413 1962.6895515263
1770 -1972.10736322445 1972.66656910104
1780 -1989.53234283789 1985.64049808829
1790 -1999.2885309546 1997.91765822345
1800 -2005.69760525379 2004.25951075226
1810 -2016.93480136024 2014.88826184876
1820 -2026.67769483 2024.1626309087
1830 -2036.04127876805 2035.4980667728
1840 -2050.47227473394 2050.20848197417
1850 -2060.12971533676 2057.98680036375
1860 -2077.23444998749 2073.93176415936
1870 -2088.53915086358 2087.60731527816
1880 -2099.74093563571 2098.34203438544
1890 -2115.68339500015 2112.53897766075
1900 -2128.27720939163 2127.67709478047
1910 -2138.80762738059 2136.62455953571
1920 -2150.77090489443 2151.56055445098
1930 -2163.32609148755 2162.58462984468
1940 -2177.29273810076 2175.98842654915
1950 -2189.46870374489 2187.89963392702
1960 -2202.23807845049 2195.36251119604
