run_index,run_id,material,status,potential,structure,configuration,seed,start_time,end_time,duration_sec,exit_code,avg_gpu_usage_pct,avg_cpu_usage_pct,avg_gpu_temp_c,avg_cpu_temp_c,avg_ram_usage_pct
1,[FAILED]-RUN-0001-20260901111804,ZincOxide,FAILED,none,zno_L20.data,in.zno_kappa,1,2026-09-01T11:18:04,2026-09-01T11:18:07,3.0,1,,0.0,,39.2,68.8
2,[FAILED]-RUN-0002-20260901111807,ZincOxide,FAILED,none,zno_L30.data,in.zno_kappa,1,2026-09-01T11:18:07,2026-09-01T11:18:10,3.0,1,,0.0,,44.0,68.8
3,[FAILED]-RUN-0003-20260901111810,ZincOxide,FAILED,none,zno_L40.data,in.zno_kappa,1,2026-09-01T11:18:10,2026-09-01T11:18:12,2.0,1,,0.0,,40.8,68.3
