t_ps E_hot_eV E_cold_eV
580 -990.152572885155 985.459523774002
590 -1004.78319247351 999.824890496431
600 -1021.56374032669 1013.13257183538
610 -1029.37364815147 1030.76021151495
620 -1043.48068791994 1045.92550630832
630 -1065.88583711687 1060.94076479624
640 -1078.3737427936 1077.20900164385
650 -1093.74191363436 1094.11895781063
660 -1107.87309582755 1106.73485074495
670 -1130.73589148259 1126.71274496321
680 -1145.45943604796 1140.95668451656
690 -1163.18343587103 1159.43540241784
700 -1177.76026341262 1175.32170992061
710 -1196.86952442109 1192.48136578517
720 -1212.54394189402 1213.01832791169
730 -1228.30642457365 1226.99761960781
740 -1247.72417692666 1247.61962397643
750 -1268.53074095701 1265.53610401242
760 -1285.18408646426 1283.36022940113
770 -1303.02948214952 1301.76500125224
780 -1327.57607981099 1324.12617920985
790 -1342.32510962262 1340.67998860359
800 -1363.73763242384 1359.03990153351
810 -1379.98271079083 1376.7900322239
820 -1395.64579148468 1394.00720834997
830 -1414.08759307732 1410.46434344598
840 -1426.55356831737 1426.64515614701
850 -1443.21405369586 1440.128531097
860 -1462.68762510001 1459.04657610563
870 -1480.66282039133 1481.55936624082
880 -1497.69259937752 1495.54099446951
890 -1512.09410858681 1507.75759466473
900 -1536.9290971707 1532.83283045727
910 -1549.87057737119 1544.68020650636
920 -1560.81633488275 1560.65764060796
930 -1576.91425865291 1575.92364300465
940 -1599.0835695459 1595.58530603621
950 -1617.79249160552 1614.25633670896
960 -1635.89534607104 1631.30609932077
970 -1652.28490466623 1650.86816816552
980 -1668.62916750195 1665.56455704346
990 -1685.82454148122 1682.43198145891
1000 -1695.71778152814 1692.75213860977
1010 -1709.06788260768 1708.00092477805
1020 -1726.21029125876 1723.25677914872
1030 -1741.35148372166 1738.40178521754
1040 -1758.18501362769 1755.33983498337
1050 -1777.03363406028 1777.06516666317
1060 -1793.52853629525 1793.9343640358
1070 -1811.39926275519 1811.63999099238
1080 -1827.64242169298 1827.99501330457
1090 -1843.20276771131 1842.04774358368
1100 -1858.42290421783 1854.49633001053
1110 -1877.08112998233 1869.80929044819
1120 -1892.38374623428 1887.86091547404
1130 -1907.44832073513 1900.14836840278
1140 -1916.47371984966 1914.64873390499
1150 -1939.50056417526 1933.63867676576
1160 -1954.62424784066 1952.40755556291
1170 -1974.86935670469 1966.18309095783
1180 -1990.13903954546 1987.23103661854
1190 -2008.00912104557 2001.93875059484
1200 -2023.9684939712 2020.67834555543
1210 -2043.8221648114 2036.74446308342
1220 -2061.42742394742 2058.05880439257
1230 -2071.80112335047 2072.61947484656
1240 -2088.58776795914 2087.46641695419
1250 -2104.39447180599 2101.60715428017
1260 -2120.6769763924 2114.64879270643
1270 -2133.25361180684 2133.77764135558
1280 -2148.02329164147 2144.06833850142
1290 -2163.52916584344 2162.78483371739
1300 -2185.6645210676 2178.99521827632
1310 -2196.37375821588 2194.53145916977
1320 -2216.87558660925 2213.98874801565
1330 -2239.884155787 2235.63898087216
1340 -2256.33218816423 2252.66872304688
1350 -2270.00823249931 2265.67731101876
1360 -2287.59341137777 2284.55871892966
1370 -2305.91170993054 2304.07456273401
1380 -2320.86611133046 2322.82227715806
1390 -2343.06972728875 2341.74213554486
1400 -2358.42580180867 2355.47110506135
1410 -2380.13097233107 2375.99886228305
1420 -2395.38833911154 2393.94444090228
1430 -2414.56245519112 2412.74262014102
1440 -2428.12816311441 2430.87342173342
1450 -2452.28783503361 2450.91742818502
1460 -2477.36121946347 2472.58570595089
1470 -2494.15204669628 2494.33841952922
1480 -2509.03137707551 2507.1632479232
1490 -2518.40030304667 2518.60057205791
1500 -2535.04386296267 2533.13800333934
1510 -2549.41740009603 2545.78694095515
1520 -2564.04850854735 2556.51386963578
1530 -2575.9160211345 2575.42425832694
1540 -2591.91374333801 2586.96316533391
1550 -2606.46205664365 2606.70901218887
1560 -2629.57660266199 2621.81279306899
1570 -2641.12458901547 2637.01109168621
1580 -2656.66662063968 2654.30666209901
1590 -2672.93953707011 2668.54659508482
1600 -2686.66546595418 2684.89606831149
1610 -2702.49637970894 2696.64190896183
1620 -2719.13607418901 2715.89421879955
1630 -2733.47879917618 2734.38430021759
1640 -2750.93874278008 2749.61901903562
1650 -2772.82108449244 2769.69736881111
1660 -2786.84355274656 2785.2344067649
1670 -2802.65441932139 2796.43463298884
1680 -2819.13456131691 2810.46447465234
1690 -2830.81863810991 2828.02470822558
1700 -2853.05796281398 2849.0007671292
