# Chunk-averaged data for fix fp and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_tatom
400000 40 2584.0000000000005
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 106.3 319.536
  6 0.1375 37.205 320.901
  7 0.1625 128.488 319.851
  8 0.1875 67.6025 320.102
  9 0.2125 68.4035 319.081
  10 0.2375 105.594 319.772
  11 0.2625 39.974 318.217
  12 0.2875 126.403 317.921
  13 0.3125 67.1855 315.641
  14 0.3375 68.843 308.798
  15 0.3625 104.022 303.738
  16 0.3875 41.1225 301.596
  17 0.4125 126.838 300.319
  18 0.4375 67.253 300.634
  19 0.4625 68.7635 300.379
  20 0.4875 105.889 299.688
  21 0.5125 40.253 298.497
  22 0.5375 125.835 298.161
  23 0.5625 67.265 296.933
  24 0.5875 68.758 296.116
  25 0.6125 104.99 294.641
  26 0.6375 40.167 294.52
  27 0.6625 126.831 291.458
  28 0.6875 67.4205 283.838
  29 0.7125 68.5925 282.771
  30 0.7375 105.555 281.415
  31 0.7625 38.3235 281.773
  32 0.7875 128.121 280.995
  33 0.8125 67.806 279.714
  34 0.8375 68.1945 280.304
  35 0.8625 119.898 279.515
  36 0.8875 16.1015 279.412
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
800000 40 2584.0000000000005
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 107.328 318.568
  6 0.1375 36.3265 318.643
  7 0.1625 128.34 320.076
  8 0.1875 67.5555 320.271
  9 0.2125 68.45 319.649
  10 0.2375 104.55 320.588
  11 0.2625 40.409 321.058
  12 0.2875 127.013 318.421
  13 0.3125 67.1445 317.057
  14 0.3375 68.884 311.382
  15 0.3625 103.893 306.743
  16 0.3875 41.3255 303.627
  17 0.4125 126.754 304.096
  18 0.4375 67.2115 301.102
  19 0.4625 68.815 300.409
  20 0.4875 106.308 299.599
  21 0.5125 40.199 298.283
  22 0.5375 125.466 298.728
  23 0.5625 67.196 298.759
  24 0.5875 68.8305 297.898
  25 0.6125 104.415 296.946
  26 0.6375 40.5795 294.831
  27 0.6625 126.995 291.415
  28 0.6875 67.4605 283.662
  29 0.7125 68.5495 280.839
  30 0.7375 105.774 281.479
  31 0.7625 38.417 279.793
  32 0.7875 127.808 280.168
  33 0.8125 67.818 279.68
  34 0.8375 68.1825 279.167
  35 0.8625 119.856 279.731
  36 0.8875 16.1435 279.464
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
1200000 40 2584
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 106.132 320.576
  6 0.1375 36.994 320.328
  7 0.1625 128.869 319.368
  8 0.1875 67.578 319.315
  9 0.2125 68.426 319.422
  10 0.2375 104.665 319.946
  11 0.2625 40.1935 320.541
  12 0.2875 127.114 317.935
  13 0.3125 67.1545 316.5
  14 0.3375 68.8735 309.154
  15 0.3625 103.028 303.928
  16 0.3875 41.4705 303.247
  17 0.4125 127.477 302.171
  18 0.4375 67.2155 300.502
  19 0.4625 68.8095 299.04
  20 0.4875 105.454 298.799
  21 0.5125 40.496 299.605
  22 0.5375 126.019 296.516
  23 0.5625 67.134 295.376
  24 0.5875 68.8975 295.817
  25 0.6125 104.346 294.274
  26 0.6375 40.2965 293.457
  27 0.6625 127.346 291.092
  28 0.6875 67.4405 285.409
  29 0.7125 68.5715 281.198
  30 0.7375 104.694 281.663
  31 0.7625 38.7545 280.826
  32 0.7875 128.549 280.407
  33 0.8125 67.8215 279.455
  34 0.8375 68.1805 278.976
  35 0.8625 120.117 279.729
  36 0.8875 15.8835 276.705
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
1600000 40 2584.0000000000005
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 107.256 320.919
  6 0.1375 36.4365 319.397
  7 0.1625 128.304 319.612
  8 0.1875 67.4955 320.635
  9 0.2125 68.5085 320.408
  10 0.2375 104.216 318.656
  11 0.2625 40.4835 318.759
  12 0.2875 127.284 316.988
  13 0.3125 67.2455 315.492
  14 0.3375 68.771 305.6
  15 0.3625 104.139 304.224
  16 0.3875 40.944 300.765
  17 0.4125 126.897 300.842
  18 0.4375 67.3305 298.949
  19 0.4625 68.6895 299.053
  20 0.4875 106.341 299.085
  21 0.5125 40.1645 298.425
  22 0.5375 125.463 298.024
  23 0.5625 67.092 297.411
  24 0.5875 68.94 297.447
  25 0.6125 104.171 295.734
  26 0.6375 40.409 292.734
  27 0.6625 127.409 291.101
  28 0.6875 67.4905 284.821
  29 0.7125 68.52 282.353
  30 0.7375 106.009 280.851
  31 0.7625 38.17 278.377
  32 0.7875 127.821 280.718
  33 0.8125 67.8335 279.901
  34 0.8375 68.1665 281.088
  35 0.8625 119.817 279.811
  36 0.8875 16.183 278.366
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
2000000 40 2584.0000000000005
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 107.873 320.873
  6 0.1375 36.3085 319.961
  7 0.1625 127.814 319.611
  8 0.1875 67.595 319.501
  9 0.2125 68.4095 318.82
  10 0.2375 104.163 320.564
  11 0.2625 40.5725 318.838
  12 0.2875 127.243 317.468
  13 0.3125 67.301 315.432
  14 0.3375 68.7195 307.231
  15 0.3625 104.243 304.759
  16 0.3875 40.9565 302.49
  17 0.4125 126.778 301.952
  18 0.4375 67.2535 300.836
  19 0.4625 68.77 300.907
  20 0.4875 106.572 299.425
  21 0.5125 39.9155 298.465
  22 0.5375 125.483 296.86
  23 0.5625 67.182 298.447
  24 0.5875 68.8485 298.223
  25 0.6125 103.951 296.363
  26 0.6375 40.4055 293.948
  27 0.6625 127.633 291.274
  28 0.6875 67.523 284.073
  29 0.7125 68.486 280.705
  30 0.7375 106.579 280.817
  31 0.7625 37.7765 279.703
  32 0.7875 127.643 279.994
  33 0.8125 67.8195 279.545
  34 0.8375 68.1815 280.072
  35 0.8625 120.079 278.805
  36 0.8875 15.9205 278.43
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
2400000 40 2584.0000000000005
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 105.761 319.233
  6 0.1375 36.929 319.426
  7 0.1625 129.305 319.635
  8 0.1875 67.605 320.006
  9 0.2125 68.4 319.759
  10 0.2375 104.835 319.796
  11 0.2625 40.178 318.149
  12 0.2875 126.969 317.761
  13 0.3125 67.168 315.556
  14 0.3375 68.849 308.918
  15 0.3625 103.909 305.082
  16 0.3875 40.967 301.589
  17 0.4125 127.104 303.036
  18 0.4375 67.229 301.949
  19 0.4625 68.791 301.836
  20 0.4875 105.205 301.255
