# Chunk-averaged data for fix fp and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_tatom
400000 40 1952.0000000000002
  27 0.6625 47.355 294.557
  28 0.6875 62.8495 291.753
  29 0.7125 48.4095 289.442
  30 0.7375 47.7865 291.792
  31 0.7625 63.649 292.04
  32 0.7875 47.9245 293.809
  33 0.8125 48.2725 293.045
  34 0.8375 63.358 291.582
  35 0.8625 47.357 292.311
  36 0.8875 49.2715 284.12
  37 0.9125 62.3275 278.315
  38 0.9375 45.8745 280.812
  39 0.9625 19.798 280.115
  40 0.9875 0 0
2800000 40 1952.0000000000002
  1 0.0125 0 0
  2 0.0375 32 317.523
  3 0.0625 51.204 319.351
  4 0.0875 46.9945 320.105
  5 0.1125 61.801 315.177
  6 0.1375 49.2295 307.534
  7 0.1625 47.25 305.938
  8 0.1875 63.5005 305.526
  9 0.2125 48.217 307.32
  10 0.2375 47.9905 303.947
  11 0.2625 63.5765 301.559
  12 0.2875 47.847 303.538
  13 0.3125 48.4085 300.539
  14 0.3375 62.718 300.381
  15 0.3625 47.14 301.304
  16 0.3875 50.125 301.359
  17 0.4125 60.323 303.791
  18 0.4375 45.997 300.728
  19 0.4625 53.678 302.529
  20 0.4875 56.2375 302.824
  21 0.5125 46.233 303.667
  22 0.5375 57.5295 302.172
  23 0.5625 52.3245 299.067
  24 0.5875 46.6545 300.466
  25 0.6125 61.0175 298.958
  26 0.6375 49.7085 297.305
  27 0.6625 47.2085 297.248
  28 0.6875 63.0305 294.781
  29 0.7125 48.3735 293.313
  30 0.7375 47.891 294.05
  31 0.7625 63.549 293.844
  32 0.7875 47.8865 293.56
  33 0.8125 48.373 293.74
  34 0.8375 63.0425 291.592
  35 0.8625 47.6725 286.167
  36 0.8875 49.268 282.855
  37 0.9125 62.391 280.149
  38 0.9375 45.14 279.408
  39 0.9625 20.469 282.587
  40 0.9875 0 0
3200000 40 1951.9999999999998
  1 0.0125 0 0
  2 0.0375 32 318.316
  3 0.0625 52.0515 320.507
  4 0.0875 45.519 318.121
  5 0.1125 62.4285 315.766
  6 0.1375 48.933 309.381
  7 0.1625 47.8035 305.149
  8 0.1875 63.2215 304.728
  9 0.2125 48.3005 305.274
  10 0.2375 47.852 301.683
  11 0.2625 63.5395 302.922
  12 0.2875 47.7005 301.735
  13 0.3125 48.6675 301.698
  14 0.3375 62.5165 298.679
  15 0.3625 47.187 299.646
  16 0.3875 50.2835 298.098
  17 0.4125 60.2145 298.136
  18 0.4375 46.0245 300.098
  19 0.4625 53.757 299.87
  20 0.4875 56.057 295.447
  21 0.5125 46.6795 294.012
  22 0.5375 57.2625 292.12
  23 0.5625 52.647 292.738
  24 0.5875 46.1735 291.305
  25 0.6125 61.178 291.77
  26 0.6375 49.4855 293.766
  27 0.6625 47.659 293.614
  28 0.6875 62.82 291.793
  29 0.7125 48.413 293.062
  30 0.7375 47.8275 292.015
  31 0.7625 63.595 289.349
  32 0.7875 47.831 288.749
  33 0.8125 48.386 288.424
  34 0.8375 63.1435 289.58
  35 0.8625 47.467 286.456
  36 0.8875 49.375 281.922
  37 0.9125 62.4025 280.925
  38 0.9375 45.271 279.592
  39 0.9625 20.3265 279.467
  40 0.9875 0 0
3600000 40 1952.0000000000002
  1 0.0125 0 0
  2 0.0375 32 318.569
  3 0.0625 51.537 320.115
  4 0.0875 46.254 320.637
  5 0.1125 62.2085 316.837
  6 0.1375 48.9685 308.012
  7 0.1625 47.575 310.529
  8 0.1875 63.4235 306.624
  9 0.2125 48.225 309.054
  10 0.2375 47.964 305.35
  11 0.2625 63.541 307.997
  12 0.2875 47.7375 306.167
  13 0.3125 48.581 304.01
  14 0.3375 62.6275 302.035
  15 0.3625 47.0765 302.76
  16 0.3875 50.282 303.777
  17 0.4125 60.201 299.422
  18 0.4375 46.3835 298.614
  19 0.4625 53.4145 299.1
  20 0.4875 56.4375 297.918
  21 0.5125 46.2785 298.713
  22 0.5375 57.284 295.413
  23 0.5625 52.58 293.752
  24 0.5875 46.4735 294.866
  25 0.6125 60.9395 296.32
  26 0.6375 49.7135 298.777
  27 0.6625 47.294 298.604
  28 0.6875 62.9725 297.964
  29 0.7125 48.3105 298.831
  30 0.7375 47.931 297.047
  31 0.7625 63.5865 296.447
  32 0.7875 47.837 293.255
  33 0.8125 48.3745 293.367
  34 0.8375 63.3605 290.698
  35 0.8625 47.3205 290.564
  36 0.8875 49.3065 284.347
  37 0.9125 62.183 279.452
  38 0.9375 46.4575 279.703
  39 0.9625 19.3595 280.173
  40 0.9875 0 0
4000000 40 1952
  1 0.0125 0 0
  2 0.0375 32 320.063
  3 0.0625 52.389 318.607
  4 0.0875 45.659 319.973
  5 0.1125 61.952 316.432
  6 0.1375 49.413 307.602
  7 0.1625 47.3065 306.554
  8 0.1875 63.2545 305.745
  9 0.2125 48.3225 305.629
  10 0.2375 47.9305 309.459
  11 0.2625 63.5125 306.353
  12 0.2875 47.6855 305.079
  13 0.3125 48.6135 303.957
  14 0.3375 62.395 303.929
  15 0.3625 47.5 302.296
  16 0.3875 50.076 304.811
  17 0.4125 60.5875 304.242
  18 0.4375 45.875 303.586
  19 0.4625 53.528 301.499
  20 0.4875 56.534 299.158
  21 0.5125 46.6005 298.792
  22 0.5375 56.8635 300.822
  23 0.5625 53.0635 301.921
  24 0.5875 46.0725 300.217
  25 0.6125 60.855 299.401
  26 0.6375 49.839 299.421
  27 0.6625 47.219 298.65
  28 0.6875 62.917 297.925
  29 0.7125 48.3565 297.683
  30 0.7375 47.9065 296.75
  31 0.7625 63.583 295.966
  32 0.7875 47.763 292.839
  33 0.8125 48.439 294.225
  34 0.8375 63.124 292.269
  35 0.8625 47.698 290.016
  36 0.8875 49.166 283.32
  37 0.9125 62.379 280.212
  38 0.9375 45.3055 280.14
  39 0.9625 20.3155 279.345
  40 0.9875 0 0
