# Chunk-averaged data for fix fp and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_tatom
400000 40 1992.0000000000002
  35 0.8625 48 290.879
  36 0.8875 60.1055 285.176
  37 0.9125 59.8945 281.757
  38 0.9375 48 280.958
  39 0.9625 24 280.981
  40 0.9875 0 0
2400000 40 1991.9999999999998
  1 0.0125 0 0
  2 0.0375 24 318.117
  3 0.0625 48 319.542
  4 0.0875 59.749 317.787
  5 0.1125 60.251 313.316
  6 0.1375 48 309.46
  7 0.1625 48.0005 305.003
  8 0.1875 59.8085 303.305
  9 0.2125 60.191 301.233
  10 0.2375 48 301.591
  11 0.2625 48.001 302.669
  12 0.2875 59.9425 304.197
  13 0.3125 60.056 303.056
  14 0.3375 48.0005 301.404
  15 0.3625 48.001 299.368
  16 0.3875 59.914 299.151
  17 0.4125 60.083 297.228
  18 0.4375 48.002 299.37
  19 0.4625 48.0005 297.899
  20 0.4875 59.848 296.897
  21 0.5125 60.151 299.384
  22 0.5375 48.0005 300.01
  23 0.5625 48.001 296.439
  24 0.5875 59.683 296.267
  25 0.6125 60.314 297.074
  26 0.6375 48.002 298.477
  27 0.6625 48.002 297.214
  28 0.6875 59.678 296.165
  29 0.7125 60.32 296.861
  30 0.7375 48 295.264
  31 0.7625 48.001 296.84
  32 0.7875 59.885 294.319
  33 0.8125 60.1135 293.852
  34 0.8375 48.0005 291.811
  35 0.8625 48 292.527
  36 0.8875 60.0055 285.085
  37 0.9125 59.9945 282.555
  38 0.9375 48 279.642
  39 0.9625 24 280.671
  40 0.9875 0 0
2800000 40 1992.0000000000005
  1 0.0125 0 0
  2 0.0375 24 319.936
  3 0.0625 48 318.868
  4 0.0875 59.759 319.499
  5 0.1125 60.2405 315.249
  6 0.1375 48.0005 309.837
  7 0.1625 48 306.057
  8 0.1875 59.7215 308.326
  9 0.2125 60.2785 307.523
  10 0.2375 48 307.457
  11 0.2625 48.0005 306.355
  12 0.2875 59.89 305.521
  13 0.3125 60.1075 305.469
  14 0.3375 48.002 304.515
  15 0.3625 48.001 302.174
  16 0.3875 59.906 303.106
  17 0.4125 60.0915 301.944
  18 0.4375 48.0015 300.419
  19 0.4625 48.001 302.259
  20 0.4875 59.8995 300.876
  21 0.5125 60.099 300.549
  22 0.5375 48.0005 302.481
  23 0.5625 48.0005 300.424
  24 0.5875 59.7915 301.1
  25 0.6125 60.2065 301.346
  26 0.6375 48.0015 297.987
  27 0.6625 48.0005 297.58
  28 0.6875 59.9665 295.978
  29 0.7125 60.0325 296.233
  30 0.7375 48.0005 296.152
  31 0.7625 48.0005 297.578
  32 0.7875 60.102 295.545
  33 0.8125 59.8975 292.938
  34 0.8375 48 291.5
  35 0.8625 48 294.321
  36 0.8875 60.1315 287.344
  37 0.9125 59.8685 281.37
  38 0.9375 48 280.447
  39 0.9625 24 281.047
  40 0.9875 0 0
3200000 40 1992.0000000000005
  1 0.0125 0 0
  2 0.0375 24 323.49
  3 0.0625 48 320.566
  4 0.0875 59.9495 318.727
  5 0.1125 60.05 314.25
  6 0.1375 48.0005 306.054
  7 0.1625 48.0005 303.751
  8 0.1875 59.9255 302.413
  9 0.2125 60.0735 303.213
  10 0.2375 48.0005 302.852
  11 0.2625 48.0005 302.123
  12 0.2875 59.806 302.012
  13 0.3125 60.1935 304.461
  14 0.3375 48 300.534
  15 0.3625 48.0015 301.075
  16 0.3875 59.7165 300.616
  17 0.4125 60.2815 300.888
  18 0.4375 48.0005 302.997
  19 0.4625 48 304.411
  20 0.4875 59.8935 301.469
  21 0.5125 60.106 300.36
  22 0.5375 48.0005 299.827
  23 0.5625 48.0005 298.108
  24 0.5875 59.8745 299.604
  25 0.6125 60.1245 301.731
  26 0.6375 48.0005 299.673
  27 0.6625 48.0005 298.676
  28 0.6875 59.788 298.512
  29 0.7125 60.211 297.83
  30 0.7375 48.0005 296.996
  31 0.7625 48.0005 298.082
  32 0.7875 59.8035 299.118
  33 0.8125 60.196 297.498
  34 0.8375 48 296.628
  35 0.8625 48.0005 297.416
  36 0.8875 59.7945 287.601
  37 0.9125 60.205 281.322
  38 0.9375 48 279.902
  39 0.9625 24 280.306
  40 0.9875 0 0
3600000 40 1992
  1 0.0125 0 0
  2 0.0375 24 319.215
  3 0.0625 48 319.912
  4 0.0875 59.848 318.804
  5 0.1125 60.152 315.18
  6 0.1375 48 307.932
  7 0.1625 48.0005 306.059
  8 0.1875 59.71 304.679
  9 0.2125 60.287 303.843
  10 0.2375 48.0025 303.69
  11 0.2625 48 302.091
  12 0.2875 59.892 303.956
  13 0.3125 60.1065 303.334
  14 0.3375 48.0015 302.898
  15 0.3625 48.001 303.561
  16 0.3875 59.922 303.778
  17 0.4125 60.076 304.195
  18 0.4375 48.001 302.625
  19 0.4625 48 301.112
  20 0.4875 59.696 301.113
  21 0.5125 60.301 299.867
  22 0.5375 48.003 299.734
  23 0.5625 48.001 302.226
  24 0.5875 59.6605 298.755
  25 0.6125 60.338 299.237
  26 0.6375 48.0005 297.586
  27 0.6625 48.0015 296.643
  28 0.6875 59.71 294.288
  29 0.7125 60.288 296.183
  30 0.7375 48.0005 294.768
  31 0.7625 48 295.881
  32 0.7875 59.8165 295.539
  33 0.8125 60.183 295.29
  34 0.8375 48.0005 292.699
  35 0.8625 48 293.746
  36 0.8875 59.9185 286.334
  37 0.9125 60.0815 281.106
  38 0.9375 48 278.626
  39 0.9625 24 280.058
  40 0.9875 0 0
4000000 40 1992.0000000000011
  1 0.0125 0 0
  2 0.0375 24 320.37
  3 0.0625 48 317.261
  4 0.0875 59.349 318.589
  5 0.1125 60.651 313.784
  6 0.1375 48 308.376
  7 0.1625 48.0015 306.71
  8 0.1875 59.5985 304.826
  9 0.2125 60.3955 305.388
  10 0.2375 48.0045 303.063
  11 0.2625 48.0035 304.516
  12 0.2875 59.9825 304.332
  13 0.3125 60.0065 304.171
  14 0.3375 48.0075 304.385
  15 0.3625 48.0035 303.209
  16 0.3875 60.032 302.258
  17 0.4125 59.952 302.055
  18 0.4375 48.0125 302.765
  19 0.4625 48.003 301.378
  20 0.4875 59.75 300.717
  21 0.5125 60.237 301.331
  22 0.5375 48.01 302.414
  23 0.5625 48.005 301.403
  24 0.5875 59.406 300.389
  25 0.6125 60.5865 299.097
  26 0.6375 48.0025 296.945
  27 0.6625 48.007 297.117
  28 0.6875 59.5 298.93
  29 0.7125 60.488 299.147
  30 0.7375 48.005 301.632
  31 0.7625 48.0015 298.731
  32 0.7875 59.8675 296.984
  33 0.8125 60.1295 294.374
  34 0.8375 48.0015 292.995
  35 0.8625 48.0005 294.083
  36 0.8875 60.0095 287.8
  37 0.9125 59.99 281.558
  38 0.9375 48 280.586
  39 0.9625 24 281.402
  40 0.9875 0 0
