# Chunk-averaged data for fix fp and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_tatom
400000 40 4200.000000000001
  1 0.0125 24 320.975
  2 0.0375 119.028 318.145
  3 0.0625 96.9715 311.882
  4 0.0875 119.972 306.297
  5 0.1125 96.0295 305.19
  6 0.1375 119.999 304.174
  7 0.1625 96.3585 305.462
  8 0.1875 119.641 305.239
  9 0.2125 101.87 302.827
  10 0.2375 114.13 302.938
  11 0.2625 113.709 303.956
  12 0.2875 102.291 303.401
  13 0.3125 119.266 304.365
  14 0.3375 96.7335 303.428
  15 0.3625 119.975 302.688
  16 0.3875 96.137 302.423
  17 0.4125 119.888 300.117
  18 0.4375 98.681 299.795
  19 0.4625 117.32 300.435
  20 0.4875 107.867 299.779
  21 0.5125 108.133 302.263
  22 0.5375 117.01 301.274
  23 0.5625 98.991 298.396
  24 0.5875 119.829 297.71
  25 0.6125 96.1775 295.273
  26 0.6375 119.992 296.141
  27 0.6625 96.523 296.14
  28 0.6875 119.478 294.596
  29 0.7125 101.868 292.861
  30 0.7375 114.132 292.973
  31 0.7625 113.567 293.46
  32 0.7875 102.433 291.983
  33 0.8125 119.547 292.442
  34 0.8375 96.4535 289.606
  35 0.8625 119.996 290.397
  36 0.8875 96.0285 293.237
  37 0.9125 119.975 290.474
  38 0.9375 96.817 286.975
  39 0.9625 119.183 280.973
  40 0.9875 24 281.009
800000 40 4200
  1 0.0125 24 319.841
  2 0.0375 119.112 318.738
  3 0.0625 96.8875 311.795
  4 0.0875 119.972 306.226
  5 0.1125 96.0305 305.023
  6 0.1375 119.998 305.908
  7 0.1625 96.4025 303.474
  8 0.1875 119.597 304.624
  9 0.2125 102.319 304.935
  10 0.2375 113.681 306.55
  11 0.2625 113.761 304.772
  12 0.2875 102.239 304.223
  13 0.3125 119.128 303.149
  14 0.3375 96.872 300.412
  15 0.3625 119.973 302.012
  16 0.3875 96.1445 301.798
  17 0.4125 119.882 301.07
  18 0.4375 98.809 301.574
  19 0.4625 117.191 303.086
  20 0.4875 107.645 301.204
  21 0.5125 108.355 301.462
  22 0.5375 116.876 300.708
  23 0.5625 99.124 299.116
  24 0.5875 119.85 299.137
  25 0.6125 96.1755 298.498
  26 0.6375 119.974 297.465
  27 0.6625 96.79 296.6
  28 0.6875 119.21 295.749
  29 0.7125 101.877 296.164
  30 0.7375 114.123 295.934
  31 0.7625 113.323 293.562
  32 0.7875 102.677 295.407
  33 0.8125 119.564 295.225
  34 0.8375 96.437 293.891
  35 0.8625 119.998 293.474
  36 0.8875 96.021 294.698
  37 0.9125 119.981 290.909
  38 0.9375 96.7075 288.611
  39 0.9625 119.293 281.899
  40 0.9875 24 278.724
1200000 40 4199.999999999999
  1 0.0125 24 320.406
  2 0.0375 119.102 317.942
  3 0.0625 96.898 312.554
  4 0.0875 119.976 309.105
  5 0.1125 96.028 308.477
  6 0.1375 119.996 306.981
  7 0.1625 96.456 307.448
  8 0.1875 119.544 306.91
  9 0.2125 101.841 304.962
  10 0.2375 114.159 305.921
  11 0.2625 113.942 307.382
  12 0.2875 102.058 307.734
  13 0.3125 119.46 305.022
  14 0.3375 96.54 304.434
  15 0.3625 119.99 302.951
  16 0.3875 96.1525 302.552
  17 0.4125 119.858 302.436
  18 0.4375 98.488 301.747
  19 0.4625 117.512 301.454
  20 0.4875 107.852 299.416
  21 0.5125 108.148 300.891
  22 0.5375 117.371 301.809
  23 0.5625 98.629 299.847
  24 0.5875 119.84 300.39
  25 0.6125 96.1685 300.041
  26 0.6375 119.989 298.899
  27 0.6625 96.5205 300.045
  28 0.6875 119.482 300.227
  29 0.7125 101.915 297.686
  30 0.7375 114.085 299.187
  31 0.7625 114.044 296.069
  32 0.7875 101.956 296.111
  33 0.8125 119.54 296.58
  34 0.8375 96.4595 295.423
  35 0.8625 119.997 294.893
  36 0.8875 96.0195 296.092
  37 0.9125 119.984 296.797
  38 0.9375 96.7945 292.287
  39 0.9625 119.206 281.448
  40 0.9875 24 281.087
1600000 40 4200
  1 0.0125 24 319.073
  2 0.0375 119.093 318.182
  3 0.0625 96.907 310.263
  4 0.0875 119.981 305.65
  5 0.1125 96.0225 304.76
  6 0.1375 119.996 306.383
  7 0.1625 96.396 305.152
  8 0.1875 119.604 304.535
  9 0.2125 101.405 306.186
  10 0.2375 114.595 305.956
  11 0.2625 114.123 308.25
  12 0.2875 101.877 307.439
  13 0.3125 119.638 306.589
  14 0.3375 96.362 307.033
  15 0.3625 119.996 304.491
  16 0.3875 96.0505 303.172
  17 0.4125 119.953 302.594
  18 0.4375 97.649 300.361
  19 0.4625 118.351 301.559
  20 0.4875 107.63 300.9
  21 0.5125 108.37 299.114
  22 0.5375 118.1 299.813
  23 0.5625 97.9 298.955
  24 0.5875 119.96 297.992
  25 0.6125 96.0435 298.34
  26 0.6375 119.996 298.505
  27 0.6625 96.39 298.264
  28 0.6875 119.611 298.976
  29 0.7125 101.704 298.147
  30 0.7375 114.296 296.759
  31 0.7625 114.419 296.674
  32 0.7875 101.581 296.711
  33 0.8125 119.65 294.604
  34 0.8375 96.35 293.991
  35 0.8625 119.998 291.961
  36 0.8875 96.013 290.195
  37 0.9125 119.99 289.596
  38 0.9375 96.66 289.083
  39 0.9625 119.34 281.541
  40 0.9875 24 281.593
2000000 40 4200
  1 0.0125 24 317.878
  2 0.0375 119.162 318.608
  3 0.0625 96.838 312.238
  4 0.0875 119.981 307.277
  5 0.1125 96.02 305.724
  6 0.1375 119.999 304.676
  7 0.1625 96.2745 305.614
  8 0.1875 119.725 306.315
  9 0.2125 101.329 302.752
  10 0.2375 114.671 303.361
  11 0.2625 113.914 304.512
  12 0.2875 102.086 302.312
  13 0.3125 119.523 302.973
  14 0.3375 96.4775 304.798
  15 0.3625 119.99 303.539
  16 0.3875 96.0715 303.766
  17 0.4125 119.937 302.384
  18 0.4375 98.011 301.773
  19 0.4625 117.99 301.904
  20 0.4875 107.416 301.609
  21 0.5125 108.584 300.47
  22 0.5375 117.552 301.824
  23 0.5625 98.4475 299.986
  24 0.5875 119.888 299.07
  25 0.6125 96.114 298.13
  26 0.6375 119.998 298.456
  27 0.6625 96.3295 294.602
  28 0.6875 119.671 297.799
  29 0.7125 101.24 297.458
  30 0.7375 114.76 294.247
  31 0.7625 113.76 292.002
  32 0.7875 102.24 292.874
  33 0.8125 119.603 292.575
  34 0.8375 96.3975 291.222
  35 0.8625 119.999 292.473
  36 0.8875 96.0125 291.68
  37 0.9125 119.989 290.101
  38 0.9375 96.676 287.472
  39 0.9625 119.324 280.831
  40 0.9875 24 278.461
2400000 40 4200
  1 0.0125 24 320.794
  2 0.0375 119.088 318.426
  3 0.0625 96.9115 310.161
  4 0.0875 119.977 306.562
  5 0.1125 96.0245 308.068
  6 0.1375 119.999 307.921
  7 0.1625 96.468 306.977
  8 0.1875 119.532 306.476
  9 0.2125 101.947 304.092
  10 0.2375 114.053 306.665
  11 0.2625 113.617 303.868
  12 0.2875 102.383 302.868
  13 0.3125 119.436 302.649
  14 0.3375 96.5655 302.406
  15 0.3625 119.987 303.466
  16 0.3875 96.1455 302.1
  17 0.4125 119.867 301.594
  18 0.4375 98.5585 301.253
  19 0.4625 117.442 300.925
  20 0.4875 107.844 300.034
  21 0.5125 108.156 298.997
  22 0.5375 117.263 299.618
  23 0.5625 98.7375 297.833
  24 0.5875 119.872 296.284
  25 0.6125 96.146 296.561
  26 0.6375 119.981 295.761
  27 0.6625 96.579 294.64
  28 0.6875 119.421 297.233
  29 0.7125 102.338 295.285
  30 0.7375 113.662 294.387
  31 0.7625 113.975 294.431
  32 0.7875 102.025 293.791
  33 0.8125 119.562 292.858
  34 0.8375 96.438 292.859
  35 0.8625 119.998 292.379
  36 0.8875 96.0195 291.74
  37 0.9125 119.982 291.285
  38 0.9375 96.7565 288.333
  39 0.9625 119.243 280.444
  40 0.9875 24 283.114
2800000 40 4200
  1 0.0125 24 319.59
  2 0.0375 119.138 318.675
  3 0.0625 96.8615 312.937
  4 0.0875 119.982 310.204
  5 0.1125 96.0185 306.867
  6 0.1375 119.999 303.922
  7 0.1625 96.2595 305.72
  8 0.1875 119.74 305.004
  9 0.2125 101.497 305.762
  10 0.2375 114.503 303.271
  11 0.2625 113.825 303.773
  12 0.2875 102.175 302.417
  13 0.3125 119.483 303.144
  14 0.3375 96.5175 301.57
  15 0.3625 119.997 300.013
  16 0.3875 96.0855 300.198
  17 0.4125 119.918 299.584
  18 0.4375 97.8685 297.463
  19 0.4625 118.132 297.815
  20 0.4875 107.615 295.999
  21 0.5125 108.385 296.484
  22 0.5375 117.897 298.962
  23 0.5625 98.1025 299.289
  24 0.5875 119.942 296.235
  25 0.6125 96.0625 296.908
  26 0.6375 119.995 297.634
  27 0.6625 96.4645 299.405
  28 0.6875 119.535 297.689
  29 0.7125 101.716 298.17
  30 0.7375 114.284 297.913
  31 0.7625 114.196 295.206
  32 0.7875 101.804 295.552
  33 0.8125 119.695 295.833
