# Chunk-averaged data for fix fp and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_tatom
400000 40 3457.9999999999995
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 143.767 320.932
  6 0.1375 48.57 321.705
  7 0.1625 171.655 319.605
  8 0.1875 90.4255 319.033
  9 0.2125 91.5825 318.615
  10 0.2375 141.278 319.376
  11 0.2625 53.1995 318.404
  12 0.2875 169.49 317.643
  13 0.3125 89.976 315.106
  14 0.3375 92.0575 308.43
  15 0.3625 140.111 303.802
  16 0.3875 54.2145 304.371
  17 0.4125 169.641 300.345
  18 0.4375 90.008 299.348
  19 0.4625 92.0255 299.064
  20 0.4875 142.879 298.421
  21 0.5125 53.2435 297.787
  22 0.5375 167.841 296.671
  23 0.5625 89.872 296.176
  24 0.5875 92.164 296.675
  25 0.6125 140.73 294.933
  26 0.6375 53.3435 295.226
  27 0.6625 169.91 291.096
  28 0.6875 90.3015 284.823
  29 0.7125 91.7155 282.858
  30 0.7375 142.56 280.863
  31 0.7625 50.6065 279.886
  32 0.7875 170.834 280.639
  33 0.8125 90.754 280.809
  34 0.8375 91.246 279.16
  35 0.8625 161.905 279.851
  36 0.8875 20.0945 281.636
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
800000 40 3458.0000000000005
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 143.14 320.123
  6 0.1375 48.509 320.876
  7 0.1625 172.349 319.29
  8 0.1875 90.427 319.813
  9 0.2125 91.5765 320.034
  10 0.2375 139.837 318.898
  11 0.2625 53.797 319.93
  12 0.2875 170.343 317.779
  13 0.3125 89.8875 316.78
  14 0.3375 92.1375 308.875
  15 0.3625 138.806 305.472
  16 0.3875 54.6535 303.28
  17 0.4125 170.51 302.693
  18 0.4375 89.95 301.03
  19 0.4625 92.0795 300.715
  20 0.4875 141.661 298.881
  21 0.5125 53.801 297.609
  22 0.5375 168.501 299.66
  23 0.5625 89.8005 299.611
  24 0.5875 92.237 298.5
  25 0.6125 139.423 297.026
  26 0.6375 54.2275 296.034
  27 0.6625 170.333 291.275
  28 0.6875 90.3335 285.4
  29 0.7125 91.6825 282.069
  30 0.7375 141.808 280.933
  31 0.7625 50.5945 280.268
  32 0.7875 171.596 280.624
  33 0.8125 90.7575 279.671
  34 0.8375 91.2435 280.498
  35 0.8625 161.762 279.732
  36 0.8875 20.238 279.418
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
1200000 40 3458.0000000000005
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 143.483 321.346
  6 0.1375 48.417 317.988
  7 0.1625 172.094 320.056
  8 0.1875 90.394 321.078
  9 0.2125 91.612 320.105
  10 0.2375 139.804 319.789
  11 0.2625 53.9605 318.829
  12 0.2875 170.207 318.782
  13 0.3125 89.918 316.451
  14 0.3375 92.111 307.597
  15 0.3625 139.172 304.998
  16 0.3875 54.2705 301.508
  17 0.4125 170.538 301.163
  18 0.4375 89.9395 299.354
  19 0.4625 92.0795 297.861
  20 0.4875 141.842 298.384
  21 0.5125 53.197 297.859
  22 0.5375 168.932 296.957
  23 0.5625 89.878 297.872
  24 0.5875 92.152 296.19
  25 0.6125 139.405 295.158
  26 0.6375 53.8415 294.752
  27 0.6625 170.738 291.478
  28 0.6875 90.338 285.65
  29 0.7125 91.6765 283.001
  30 0.7375 142.351 280.636
  31 0.7625 50.1785 280.758
  32 0.7875 171.469 279.96
  33 0.8125 90.6995 280.932
  34 0.8375 91.3025 279.948
  35 0.8625 161.881 279.3
  36 0.8875 20.1185 279.918
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
1600000 40 3458
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 143.324 320.099
  6 0.1375 48.5865 320.118
  7 0.1625 172.085 319.555
  8 0.1875 90.4145 319.567
  9 0.2125 91.5895 320.256
  10 0.2375 141.208 319.842
  11 0.2625 53.061 319.565
  12 0.2875 169.694 317.441
  13 0.3125 89.9315 316.581
  14 0.3375 92.105 309.126
  15 0.3625 138.843 304.588
  16 0.3875 54.54 301.76
  17 0.4125 170.588 301.822
  18 0.4375 90.019 302.099
  19 0.4625 92.0115 299.2
  20 0.4875 142.63 300.25
  21 0.5125 53.099 300.335
  22 0.5375 168.231 300.206
  23 0.5625 89.7495 298.2
  24 0.5875 92.2905 297.351
  25 0.6125 140.375 295.711
  26 0.6375 53.5675 294.261
  27 0.6625 170.049 291.2
  28 0.6875 90.2805 283.315
  29 0.7125 91.7275 281.682
  30 0.7375 140.583 281.776
  31 0.7625 51.293 280.814
  32 0.7875 172.12 280.771
  33 0.8125 90.7625 279.73
  34 0.8375 91.241 280.398
  35 0.8625 162.125 280.506
  36 0.8875 19.875 278.893
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
2000000 40 3458.0000000000005
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 142.517 320.321
  6 0.1375 48.895 319.628
  7 0.1625 172.584 320.581
  8 0.1875 90.4705 319.502
  9 0.2125 91.534 318.919
  10 0.2375 140.585 319.511
  11 0.2625 53.4295 318.455
  12 0.2875 169.951 317.908
  13 0.3125 89.848 316.472
  14 0.3375 92.186 307.513
  15 0.3625 138.628 304.405
  16 0.3875 54.846 302.954
  17 0.4125 170.501 301.568
  18 0.4375 89.8865 300.644
  19 0.4625 92.138 298.956
  20 0.4875 141.736 297.922
  21 0.5125 53.677 297.318
  22 0.5375 168.558 297.904
  23 0.5625 89.8005 297.322
  24 0.5875 92.23 296.555
  25 0.6125 139.44 294.525
  26 0.6375 53.9645 294.683
  27 0.6625 170.583 290.322
  28 0.6875 90.259 285.189
  29 0.7125 91.752 282.013
  30 0.7375 140.802 280.62
  31 0.7625 51.03 280.393
  32 0.7875 172.167 280.758
  33 0.8125 90.7435 280.301
  34 0.8375 91.2575 280.775
  35 0.8625 162.024 281.245
  36 0.8875 19.976 280.767
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
2400000 40 3457.999999999999
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 143.561 320.346
  6 0.1375 48.592 319.975
  7 0.1625 171.84 320.142
  8 0.1875 90.4115 320.536
  9 0.2125 91.5955 320.256
  10 0.2375 140.922 318.922
  11 0.2625 53.399 320.202
  12 0.2875 169.647 319.069
  13 0.3125 89.8725 316.14
  14 0.3375 92.1605 307.765
  15 0.3625 138.886 303.733
  16 0.3875 54.723 302.618
  17 0.4125 170.361 300.972
  18 0.4375 90.0215 301.578
  19 0.4625 92.0085 299.846
  20 0.4875 142.635 300.054
