timestep,chunk,coord,ncount,temperature
1600000,27,0.6625,170.049,291.2
1600000,28,0.6875,90.2805,283.315
1600000,29,0.7125,91.7275,281.682
1600000,30,0.7375,140.583,281.776
1600000,31,0.7625,51.293,280.814
1600000,32,0.7875,172.12,280.771
1600000,33,0.8125,90.7625,279.73
1600000,34,0.8375,91.241,280.398
1600000,35,0.8625,162.125,280.506
1600000,36,0.8875,19.875,278.893
1600000,37,0.9125,0.0,
1600000,38,0.9375,0.0,
1600000,39,0.9625,0.0,
1600000,40,0.9875,0.0,
2000000,1,0.0125,0.0,
2000000,2,0.0375,0.0,
2000000,3,0.0625,0.0,
2000000,4,0.0875,0.0,
2000000,5,0.1125,142.517,320.321
2000000,6,0.1375,48.895,319.628
2000000,7,0.1625,172.584,320.581
2000000,8,0.1875,90.4705,319.502
2000000,9,0.2125,91.534,318.919
2000000,10,0.2375,140.585,319.511
2000000,11,0.2625,53.4295,318.455
2000000,12,0.2875,169.951,317.908
2000000,13,0.3125,89.848,316.472
2000000,14,0.3375,92.186,307.513
2000000,15,0.3625,138.628,304.405
2000000,16,0.3875,54.846,302.954
2000000,17,0.4125,170.501,301.568
2000000,18,0.4375,89.8865,300.644
2000000,19,0.4625,92.138,298.956
2000000,20,0.4875,141.736,297.922
2000000,21,0.5125,53.677,297.318
2000000,22,0.5375,168.558,297.904
2000000,23,0.5625,89.8005,297.322
2000000,24,0.5875,92.23,296.555
2000000,25,0.6125,139.44,294.525
2000000,26,0.6375,53.9645,294.683
2000000,27,0.6625,170.583,290.322
2000000,28,0.6875,90.259,285.189
2000000,29,0.7125,91.752,282.013
2000000,30,0.7375,140.802,280.62
2000000,31,0.7625,51.03,280.393
2000000,32,0.7875,172.167,280.758
2000000,33,0.8125,90.7435,280.301
2000000,34,0.8375,91.2575,280.775
2000000,35,0.8625,162.024,281.245
2000000,36,0.8875,19.976,280.767
2000000,37,0.9125,0.0,
2000000,38,0.9375,0.0,
2000000,39,0.9625,0.0,
2000000,40,0.9875,0.0,
2400000,1,0.0125,0.0,
2400000,2,0.0375,0.0,
2400000,3,0.0625,0.0,
2400000,4,0.0875,0.0,
2400000,5,0.1125,143.561,320.346
2400000,6,0.1375,48.592,319.975
2400000,7,0.1625,171.84,320.142
2400000,8,0.1875,90.4115,320.536
2400000,9,0.2125,91.5955,320.256
2400000,10,0.2375,140.922,318.922
2400000,11,0.2625,53.399,320.202
2400000,12,0.2875,169.647,319.069
2400000,13,0.3125,89.8725,316.14
2400000,14,0.3375,92.1605,307.765
2400000,15,0.3625,138.886,303.733
2400000,16,0.3875,54.723,302.618
2400000,17,0.4125,170.361,300.972
2400000,18,0.4375,90.0215,301.578
2400000,19,0.4625,92.0085,299.846
2400000,20,0.4875,142.635,300.054
2400000,21,0.5125,53.122,300.034
2400000,22,0.5375,168.212,299.357
2400000,23,0.5625,89.864,298.497
2400000,24,0.5875,92.169,297.254
2400000,25,0.6125,140.262,296.394
2400000,26,0.6375,53.5365,295.42
2400000,27,0.6625,170.186,291.1
2400000,28,0.6875,90.2945,284.521
2400000,29,0.7125,91.719,282.128
2400000,30,0.7375,141.135,281.003
2400000,31,0.7625,50.6455,281.592
2400000,32,0.7875,172.218,280.447
2400000,33,0.8125,90.747,281.126
2400000,34,0.8375,91.2545,280.176
2400000,35,0.8625,161.853,280.104
2400000,36,0.8875,20.147,281.04
2400000,37,0.9125,0.0,
2400000,38,0.9375,0.0,
2400000,39,0.9625,0.0,
2400000,40,0.9875,0.0,
2800000,1,0.0125,0.0,
2800000,2,0.0375,0.0,
2800000,3,0.0625,0.0,
2800000,4,0.0875,0.0,
2800000,5,0.1125,142.93,321.272
2800000,6,0.1375,48.699,319.534
2800000,7,0.1625,172.365,319.866
2800000,8,0.1875,90.3845,319.992
2800000,9,0.2125,91.621,321.257
2800000,10,0.2375,140.293,319.946
2800000,11,0.2625,53.4915,318.159
2800000,12,0.2875,170.19,318.567
2800000,13,0.3125,89.846,316.064
2800000,14,0.3375,92.1805,308.552
2800000,15,0.3625,138.75,305.004
2800000,16,0.3875,54.8435,303.252
2800000,17,0.4125,170.375,303.03
2800000,18,0.4375,89.8775,302.432
2800000,19,0.4625,92.1525,301.767
2800000,20,0.4875,141.849,302.062
2800000,21,0.5125,53.5315,300.648
2800000,22,0.5375,168.578,299.571
2800000,23,0.5625,89.7855,298.505
2800000,24,0.5875,92.256,298.232
2800000,25,0.6125,140.177,295.385
2800000,26,0.6375,53.802,294.333
2800000,27,0.6625,170.013,290.404
2800000,28,0.6875,90.2465,285.082
2800000,29,0.7125,91.7615,281.889
2800000,30,0.7375,141.727,281.211
2800000,31,0.7625,50.7665,279.072
2800000,32,0.7875,171.505,280.697
2800000,33,0.8125,90.7305,280.883
2800000,34,0.8375,91.271,280.557
2800000,35,0.8625,162.001,281.436
2800000,36,0.8875,19.9985,282.224
2800000,37,0.9125,0.0,
2800000,38,0.9375,0.0,
2800000,39,0.9625,0.0,
2800000,40,0.9875,0.0,
3200000,1,0.0125,0.0,
3200000,2,0.0375,0.0,
3200000,3,0.0625,0.0,
3200000,4,0.0875,0.0,
3200000,5,0.1125,141.671,319.348
3200000,6,0.1375,49.179,320.812
3200000,7,0.1625,173.143,319.523
3200000,8,0.1875,90.4305,319.875
3200000,9,0.2125,91.577,319.431
3200000,10,0.2375,141.058,318.674
3200000,11,0.2625,53.0135,319.671
3200000,12,0.2875,169.904,318.055
3200000,13,0.3125,89.8505,316.149
3200000,14,0.3375,92.176,307.626
3200000,15,0.3625,138.279,304.435
3200000,16,0.3875,54.865,302.13
3200000,17,0.4125,170.827,302.305
3200000,18,0.4375,89.9625,301.771
3200000,19,0.4625,92.066,300.539
3200000,20,0.4875,141.006,298.545
3200000,21,0.5125,53.47,296.234
3200000,22,0.5375,169.49,298.514
3200000,23,0.5625,89.813,297.051
3200000,24,0.5875,92.2215,295.867
3200000,25,0.6125,139.667,294.658
3200000,26,0.6375,53.897,293.82
3200000,27,0.6625,170.418,291.129
3200000,28,0.6875,90.2055,284.514
3200000,29,0.7125,91.812,282.44
3200000,30,0.7375,139.998,280.739
3200000,31,0.7625,51.615,280.743
3200000,32,0.7875,172.387,280.501
3200000,33,0.8125,90.7745,280.552
3200000,34,0.8375,91.2265,280.313
3200000,35,0.8625,162.04,279.421
3200000,36,0.8875,19.9605,278.435
3200000,37,0.9125,0.0,
3200000,38,0.9375,0.0,
3200000,39,0.9625,0.0,
3200000,40,0.9875,0.0,
3600000,1,0.0125,0.0,
3600000,2,0.0375,0.0,
3600000,3,0.0625,0.0,
3600000,4,0.0875,0.0,
3600000,5,0.1125,143.195,319.948
3600000,6,0.1375,48.849,321.03
3600000,7,0.1625,171.947,319.167
3600000,8,0.1875,90.374,319.626
3600000,9,0.2125,91.6355,319.051
3600000,10,0.2375,140.439,319.025
3600000,11,0.2625,53.507,320.108
3600000,12,0.2875,170.023,316.963
3600000,13,0.3125,89.833,315.335
3600000,14,0.3375,92.1985,307.635
3600000,15,0.3625,139.018,303.686
3600000,16,0.3875,54.6545,303.005
3600000,17,0.4125,170.303,301.301
3600000,18,0.4375,89.9565,301.953
3600000,19,0.4625,92.0685,301.836
3600000,20,0.4875,142.103,300.08
3600000,21,0.5125,53.418,298.31
3600000,22,0.5375,168.45,297.196
3600000,23,0.5625,89.8675,298.42
3600000,24,0.5875,92.1625,297.531
3600000,25,0.6125,139.975,295.94
3600000,26,0.6375,53.4895,295.404
3600000,27,0.6625,170.522,290.957
3600000,28,0.6875,90.285,285.665
3600000,29,0.7125,91.7275,282.797
3600000,30,0.7375,141.685,281.217
3600000,31,0.7625,50.8935,280.274
3600000,32,0.7875,171.42,281.239
3600000,33,0.8125,90.754,279.767
3600000,34,0.8375,91.248,279.154
3600000,35,0.8625,162.012,279.599
3600000,36,0.8875,19.988,279.532
3600000,37,0.9125,0.0,
3600000,38,0.9375,0.0,
3600000,39,0.9625,0.0,
3600000,40,0.9875,0.0,
4000000,1,0.0125,0.0,
4000000,2,0.0375,0.0,
4000000,3,0.0625,0.0,
4000000,4,0.0875,0.0,
4000000,5,0.1125,144.9,320.511
4000000,6,0.1375,47.5435,319.658
4000000,7,0.1625,171.55,319.8
4000000,8,0.1875,90.379,319.729
4000000,9,0.2125,91.627,319.797
4000000,10,0.2375,140.49,319.826
4000000,11,0.2625,53.262,318.94
4000000,12,0.2875,170.226,318.002
4000000,13,0.3125,89.968,314.725
4000000,14,0.3375,92.0545,307.497
4000000,15,0.3625,139.011,303.805
4000000,16,0.3875,54.41,302.079
4000000,17,0.4125,170.556,300.463
4000000,18,0.4375,90.1115,301.623
4000000,19,0.4625,91.9115,300.669
4000000,20,0.4875,142.965,298.927
4000000,21,0.5125,52.8585,297.406
4000000,22,0.5375,168.144,298.138
4000000,23,0.5625,89.844,297.164
4000000,24,0.5875,92.1885,296.333
4000000,25,0.6125,139.639,294.163
4000000,26,0.6375,53.783,293.337
4000000,27,0.6625,170.56,290.834
4000000,28,0.6875,90.274,284.76
4000000,29,0.7125,91.743,281.364
4000000,30,0.7375,141.881,280.506
4000000,31,0.7625,50.572,280.639
4000000,32,0.7875,171.544,280.798
4000000,33,0.8125,90.7435,281.04
4000000,34,0.8375,91.2585,280.42
4000000,35,0.8625,161.78,278.355
4000000,36,0.8875,20.2195,278.605
4000000,37,0.9125,0.0,
4000000,38,0.9375,0.0,
4000000,39,0.9625,0.0,
4000000,40,0.9875,0.0,
