# Chunk-averaged data for fix fp and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_tatom
400000 40 1710.0000000000007
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
2400000 40 1710
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 71.087 318.588
  6 0.1375 24.3385 320.029
  7 0.1625 84.571 320.579
  8 0.1875 44.744 320.332
  9 0.2125 45.26 320.251
  10 0.2375 69.2185 319.784
  11 0.2625 26.6915 320.17
  12 0.2875 84.078 317.248
  13 0.3125 44.533 316.673
  14 0.3375 45.4785 308.634
  15 0.3625 68.855 306.718
  16 0.3875 27.149 302.519
  17 0.4125 83.9825 301.681
  18 0.4375 44.592 303.175
  19 0.4625 45.4215 300.221
  20 0.4875 70.272 300.098
  21 0.5125 26.692 299.205
  22 0.5375 83.0175 298.252
  23 0.5625 44.4765 297.547
  24 0.5875 45.542 297.249
  25 0.6125 68.856 296.704
  26 0.6375 26.8685 294.06
  27 0.6625 84.272 290.333
  28 0.6875 44.718 284.333
  29 0.7125 45.2855 282.355
  30 0.7375 69.97 281.354
  31 0.7625 25.3055 282.343
  32 0.7875 84.7245 279.829
  33 0.8125 44.893 279.603
  34 0.8375 45.107 279.959
  35 0.8625 78.5425 281.357
  36 0.8875 11.4575 280.439
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
2800000 40 1710
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 69.3955 319.722
  6 0.1375 25.0465 321.923
  7 0.1625 85.5545 319.591
  8 0.1875 44.743 320.601
  9 0.2125 45.2605 319.377
  10 0.2375 70.297 319.913
  11 0.2625 26.3115 319.695
  12 0.2875 83.382 317.395
  13 0.3125 44.4285 317.503
  14 0.3375 45.5815 307.735
  15 0.3625 68.0365 303.597
  16 0.3875 27.6165 301.121
  17 0.4125 84.329 300.136
  18 0.4375 44.5055 300.803
  19 0.4625 45.512 297.438
  20 0.4875 69.555 299.502
  21 0.5125 26.957 302.36
  22 0.5375 83.4755 299.44
  23 0.5625 44.447 299.962
  24 0.5875 45.566 295.338
  25 0.6125 69.29 295.904
  26 0.6375 26.808 295.264
  27 0.6625 83.894 290.498
  28 0.6875 44.6055 284.353
  29 0.7125 45.402 280.524
  30 0.7375 68.275 280.647
  31 0.7625 26.257 280.78
  32 0.7875 85.4675 281.438
  33 0.8125 44.9005 281.14
  34 0.8375 45.1 280.571
  35 0.8625 78.787 279.799
  36 0.8875 11.213 280.074
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
3200000 40 1709.9999999999998
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 71.4905 320.667
  6 0.1375 23.9665 320.577
  7 0.1625 84.5385 319.636
  8 0.1875 44.7115 320.167
  9 0.2125 45.293 321.817
  10 0.2375 69.1865 318.957
  11 0.2625 26.7315 316.885
  12 0.2875 84.0715 317.175
  13 0.3125 44.5515 315.755
  14 0.3375 45.459 307.886
  15 0.3625 68.776 305.815
  16 0.3875 27.308 303.836
  17 0.4125 83.904 302.325
  18 0.4375 44.561 300.372
  19 0.4625 45.452 301.496
  20 0.4875 70.1885 299.888
  21 0.5125 26.8405 298.836
  22 0.5375 82.9525 298.063
  23 0.5625 44.432 299.718
  24 0.5875 45.586 298.741
  25 0.6125 68.9405 297.461
  26 0.6375 26.8595 294.446
  27 0.6625 84.195 291.19
  28 0.6875 44.6985 284.519
  29 0.7125 45.306 281.298
  30 0.7375 69.874 282.442
  31 0.7625 25.354 279.718
  32 0.7875 84.77 279.649
  33 0.8125 44.8875 280.942
  34 0.8375 45.1145 280.801
  35 0.8625 78.5845 278.131
  36 0.8875 11.4155 278.455
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
3600000 40 1710
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 70.235 319.68
  6 0.1375 24.4945 319.243
  7 0.1625 85.2665 319.105
  8 0.1875 44.7235 318.755
  9 0.2125 45.2805 318.718
  10 0.2375 69.361 319.698
  11 0.2625 26.8285 317.578
  12 0.2875 83.795 318.915
  13 0.3125 44.402 316.997
  14 0.3375 45.6135 308.069
  15 0.3625 68.502 305.358
  16 0.3875 27.5135 300.848
  17 0.4125 83.9635 301.807
  18 0.4375 44.491 301.974
  19 0.4625 45.5305 300.452
  20 0.4875 69.908 300.116
  21 0.5125 26.9225 300.533
  22 0.5375 83.152 300.903
  23 0.5625 44.4865 299.786
  24 0.5875 45.5305 298.331
  25 0.6125 69.336 296.891
  26 0.6375 26.8 294.776
  27 0.6625 83.8595 290.387
  28 0.6875 44.65 283.566
  29 0.7125 45.3545 281.605
  30 0.7375 69.971 281.614
  31 0.7625 25.3075 280.559
  32 0.7875 84.7215 280.808
  33 0.8125 44.894 280.925
  34 0.8375 45.106 280.752
  35 0.8625 78.6485 279.86
  36 0.8875 11.3515 281.689
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
4000000 40 1710
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 70.411 319.254
  6 0.1375 24.483 322.194
  7 0.1625 85.1005 320.995
  8 0.1875 44.6925 321.176
  9 0.2125 45.3135 320.556
  10 0.2375 68.59 320.945
  11 0.2625 27.085 318.86
  12 0.2875 84.311 318.248
  13 0.3125 44.4515 314.977
  14 0.3375 45.5625 307.83
  15 0.3625 68.478 304.499
  16 0.3875 27.4735 302.492
  17 0.4125 84.0255 301.32
  18 0.4375 44.4785 301.817
  19 0.4625 45.544 301.941
  20 0.4875 69.638 301.554
  21 0.5125 27.1735 300.311
  22 0.5375 83.1725 297.637
  23 0.5625 44.4395 297.189
  24 0.5875 45.5765 295.068
  25 0.6125 68.347 293.818
  26 0.6375 27.227 295.117
  27 0.6625 84.4185 290.745
  28 0.6875 44.6415 284.646
  29 0.7125 45.366 281.119
  30 0.7375 69.612 280.446
  31 0.7625 25.5035 281.287
  32 0.7875 84.8845 280.32
  33 0.8125 44.8585 279.89
  34 0.8375 45.1415 281.604
  35 0.8625 78.6145 279.413
  36 0.8875 11.3855 279.545
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
