t_ps E_hot_eV E_cold_eV
1820 -3106.65905645859 3106.62370837089
1830 -3119.74518466898 3122.28772392092
1840 -3141.52686399015 3138.17095989947
1850 -3155.93424739752 3154.27835709
1860 -3172.77717372695 3175.07542873928
1870 -3197.59351415989 3194.62406482796
1880 -3210.75499678163 3208.00669963945
1890 -3228.36217035853 3227.8060345712
1900 -3244.06259601859 3242.94576482936
1910 -3258.8694315963 3260.34064644521
1920 -3279.501449087 3277.50332643111
1930 -3297.76234555509 3297.06413217272
1940 -3310.57319928755 3311.07627715543
1950 -3329.60524352891 3330.75679390247
1960 -3345.81451154447 3345.80129175373
1970 -3360.94060866177 3362.14598118258
1980 -3382.33419499037 3382.51103154561
1990 -3396.44692223537 3396.83769168474
2000 -3413.24566211155 3414.27551877107
