timestep,chunk,coord,ncount,temperature
2000000,10,0.2375,88.763,305.603
2000000,11,0.2625,71.285,306.396
2000000,12,0.2875,88.4065,303.942
2000000,13,0.3125,71.7885,303.615
2000000,14,0.3375,88.509,306.648
2000000,15,0.3625,71.3125,305.08
2000000,16,0.3875,88.3745,306.84
2000000,17,0.4125,71.8235,304.572
2000000,18,0.4375,88.4875,304.379
2000000,19,0.4625,71.4765,305.096
2000000,20,0.4875,88.459,303.51
2000000,21,0.5125,71.5485,302.404
2000000,22,0.5375,88.2685,303.849
2000000,23,0.5625,71.7695,304.242
2000000,24,0.5875,88.2835,301.029
2000000,25,0.6125,71.81,300.944
2000000,26,0.6375,88.0115,302.027
2000000,27,0.6625,71.8625,299.954
2000000,28,0.6875,88.3045,300.298
2000000,29,0.7125,71.6755,299.172
2000000,30,0.7375,88.2425,296.514
2000000,31,0.7625,71.659,292.796
2000000,32,0.7875,88.9825,293.052
2000000,33,0.8125,70.9855,294.216
2000000,34,0.8375,88.5215,295.211
2000000,35,0.8625,71.329,291.859
2000000,36,0.8875,89.743,288.531
2000000,37,0.9125,70.182,286.906
2000000,38,0.9375,89.217,280.562
2000000,39,0.9625,70.716,279.757
2000000,40,0.9875,0.0,
2400000,1,0.0125,0.0,
2400000,2,0.0375,89.6925,320.038
2400000,3,0.0625,70.4355,318.89
2400000,4,0.0875,87.8985,310.418
2400000,5,0.1125,72.2045,305.712
2400000,6,0.1375,88.3725,303.554
2400000,7,0.1625,71.7975,303.665
2400000,8,0.1875,87.955,300.753
2400000,9,0.2125,72.1325,297.875
2400000,10,0.2375,87.627,298.616
2400000,11,0.2625,72.7345,298.981
2400000,12,0.2875,87.7,297.373
2400000,13,0.3125,72.49,299.077
2400000,14,0.3375,86.89,301.105
2400000,15,0.3625,73.097,300.98
2400000,16,0.3875,87.581,297.334
2400000,17,0.4125,72.696,296.642
2400000,18,0.4375,86.8505,297.444
2400000,19,0.4625,73.078,295.358
2400000,20,0.4875,87.1345,296.074
2400000,21,0.5125,73.008,294.63
2400000,22,0.5375,86.8965,295.382
2400000,23,0.5625,72.949,294.56
2400000,24,0.5875,87.433,294.916
2400000,25,0.6125,72.5825,293.785
2400000,26,0.6375,87.0875,294.963
2400000,27,0.6625,72.606,294.38
2400000,28,0.6875,87.66,297.472
2400000,29,0.7125,72.1735,295.878
2400000,30,0.7375,87.6595,294.651
2400000,31,0.7625,72.2385,294.196
2400000,32,0.7875,87.98,293.289
2400000,33,0.8125,71.753,295.261
2400000,34,0.8375,88.2925,292.105
2400000,35,0.8625,71.556,291.389
2400000,36,0.8875,88.2475,289.519
2400000,37,0.9125,71.5895,289.6
2400000,38,0.9375,90.1155,282.889
2400000,39,0.9625,69.805,280.494
2400000,40,0.9875,0.0,
2800000,1,0.0125,0.0,
2800000,2,0.0375,89.7055,319.065
2800000,3,0.0625,70.3865,319.362
2800000,4,0.0875,87.6535,312.911
2800000,5,0.1125,72.3175,308.64
2800000,6,0.1375,88.2595,310.82
2800000,7,0.1625,71.8025,312.0
2800000,8,0.1875,88.083,308.768
2800000,9,0.2125,71.98,306.161
2800000,10,0.2375,87.605,304.502
2800000,11,0.2625,72.4885,304.666
2800000,12,0.2875,88.2115,307.271
2800000,13,0.3125,71.8695,305.993
2800000,14,0.3375,87.5405,302.688
2800000,15,0.3625,72.368,299.771
2800000,16,0.3875,88.2195,299.597
2800000,17,0.4125,72.0235,302.091
2800000,18,0.4375,87.353,302.225
2800000,19,0.4625,72.555,299.113
2800000,20,0.4875,88.004,298.852
2800000,21,0.5125,72.0245,301.545
2800000,22,0.5375,87.1155,301.38
2800000,23,0.5625,72.698,298.517
2800000,24,0.5875,88.0435,298.233
2800000,25,0.6125,72.239,298.089
2800000,26,0.6375,86.8395,298.319
2800000,27,0.6625,73.027,296.762
2800000,28,0.6875,87.9635,298.157
2800000,29,0.7125,72.0035,296.685
2800000,30,0.7375,87.4805,294.843
2800000,31,0.7625,72.4135,292.897
2800000,32,0.7875,87.9325,294.084
2800000,33,0.8125,71.989,293.104
2800000,34,0.8375,88.4095,289.911
2800000,35,0.8625,71.533,291.991
2800000,36,0.8875,87.152,291.673
2800000,37,0.9125,72.7365,289.47
2800000,38,0.9375,91.2415,281.219
2800000,39,0.9625,68.732,278.863
2800000,40,0.9875,0.0,
3200000,1,0.0125,0.0,
3200000,2,0.0375,86.0895,321.073
3200000,3,0.0625,73.927,320.248
3200000,4,0.0875,89.2145,313.879
3200000,5,0.1125,71.222,313.344
3200000,6,0.1375,86.79,312.557
3200000,7,0.1625,72.9785,309.735
3200000,8,0.1875,88.256,311.161
3200000,9,0.2125,71.9155,311.136
3200000,10,0.2375,87.397,309.567
3200000,11,0.2625,72.6415,308.962
3200000,12,0.2875,87.7605,308.076
3200000,13,0.3125,72.346,305.999
3200000,14,0.3375,87.5415,306.901
3200000,15,0.3625,72.245,305.006
3200000,16,0.3875,88.0165,301.351
3200000,17,0.4125,72.285,300.177
3200000,18,0.4375,87.6435,300.517
3200000,19,0.4625,72.2065,299.415
3200000,20,0.4875,87.7785,300.92
3200000,21,0.5125,72.02,298.418
3200000,22,0.5375,88.2205,295.831
3200000,23,0.5625,71.9205,297.435
3200000,24,0.5875,87.8725,297.673
3200000,25,0.6125,72.078,298.176
3200000,26,0.6375,88.295,296.271
3200000,27,0.6625,71.6945,295.731
3200000,28,0.6875,88.1245,298.204
3200000,29,0.7125,71.702,296.574
3200000,30,0.7375,88.6765,295.774
3200000,31,0.7625,71.5595,293.221
3200000,32,0.7875,87.649,293.239
3200000,33,0.8125,72.07,291.934
3200000,34,0.8375,89.336,292.41
3200000,35,0.8625,70.7395,292.304
3200000,36,0.8875,87.567,293.208
3200000,37,0.9125,72.2515,289.433
3200000,38,0.9375,91.393,281.038
3200000,39,0.9625,68.576,281.883
3200000,40,0.9875,0.0,
3600000,1,0.0125,0.0,
3600000,2,0.0375,89.3285,319.816
3600000,3,0.0625,70.824,320.701
3600000,4,0.0875,88.0495,312.738
3600000,5,0.1125,72.0185,308.952
3600000,6,0.1375,88.392,311.694
3600000,7,0.1625,71.8305,312.372
3600000,8,0.1875,88.3985,309.251
3600000,9,0.2125,71.6655,310.244
3600000,10,0.2375,88.0225,306.311
3600000,11,0.2625,72.151,307.79
3600000,12,0.2875,88.221,309.701
3600000,13,0.3125,71.756,308.282
3600000,14,0.3375,87.4985,306.135
3600000,15,0.3625,72.5445,306.375
3600000,16,0.3875,88.0235,306.663
3600000,17,0.4125,72.07,305.309
3600000,18,0.4375,87.3705,306.187
3600000,19,0.4625,72.5835,302.99
3600000,20,0.4875,88.2525,305.242
3600000,21,0.5125,71.7105,303.709
3600000,22,0.5375,87.7105,303.48
3600000,23,0.5625,72.3395,301.021
3600000,24,0.5875,88.4415,299.201
3600000,25,0.6125,71.406,297.498
3600000,26,0.6375,88.314,298.688
3600000,27,0.6625,71.673,296.753
3600000,28,0.6875,88.575,297.603
3600000,29,0.7125,71.41,297.271
3600000,30,0.7375,88.525,297.046
3600000,31,0.7625,71.3335,296.849
3600000,32,0.7875,88.6575,296.946
3600000,33,0.8125,71.3405,295.6
3600000,34,0.8375,89.1225,293.807
3600000,35,0.8625,70.595,292.744
3600000,36,0.8875,88.542,291.428
3600000,37,0.9125,71.373,288.744
3600000,38,0.9375,90.785,280.376
3600000,39,0.9625,69.1455,280.198
3600000,40,0.9875,0.0,
4000000,1,0.0125,0.0,
4000000,2,0.0375,87.8325,320.389
4000000,3,0.0625,72.2325,319.684
4000000,4,0.0875,88.1555,317.016
4000000,5,0.1125,71.905,311.61
4000000,6,0.1375,88.0075,312.708
4000000,7,0.1625,72.023,310.643
4000000,8,0.1875,88.1035,310.649
4000000,9,0.2125,71.9995,313.337
4000000,10,0.2375,87.845,313.382
4000000,11,0.2625,72.236,313.368
4000000,12,0.2875,87.759,311.459
4000000,13,0.3125,72.1305,308.351
4000000,14,0.3375,87.6815,308.926
4000000,15,0.3625,72.593,308.136
4000000,16,0.3875,87.207,307.503
4000000,17,0.4125,72.759,305.188
4000000,18,0.4375,87.697,305.463
4000000,19,0.4625,72.312,304.567
4000000,20,0.4875,87.5595,302.262
4000000,21,0.5125,72.261,301.046
4000000,22,0.5375,87.9895,301.242
4000000,23,0.5625,72.097,301.352
4000000,24,0.5875,87.671,301.293
4000000,25,0.6125,72.187,302.186
4000000,26,0.6375,88.0355,298.077
4000000,27,0.6625,72.101,298.0
4000000,28,0.6875,87.904,297.294
4000000,29,0.7125,72.0425,296.895
4000000,30,0.7375,87.8995,294.739
4000000,31,0.7625,72.055,293.498
4000000,32,0.7875,88.405,294.934
4000000,33,0.8125,71.6305,295.594
4000000,34,0.8375,88.25,291.755
4000000,35,0.8625,71.5725,291.989
4000000,36,0.8875,89.1465,292.6
4000000,37,0.9125,70.7745,290.647
4000000,38,0.9375,89.566,279.985
4000000,39,0.9625,70.3735,280.296
4000000,40,0.9875,0.0,
